postcode,place_name,state_name,state_code,latitude,longitude,accuracy
5015,Glanville,South Australia,SA,-34.8462,138.4898,4.0
5015,New Port,South Australia,SA,-34.8417,138.4833,3.0
5015,Birkenhead,South Australia,SA,-34.8368,138.4979,4.0
5015,Port Adelaide DC,South Australia,SA,-34.8417,138.4833,3.0
5016,Peterhead,South Australia,SA,-34.8336,138.491,4.0
5016,Largs North,South Australia,SA,-34.8205,138.4924,4.0
5016,Largs Bay,South Australia,SA,-34.8258,138.4862,4.0
5017,Osborne,South Australia,SA,-34.798,138.498,4.0
5017,Taperoo,South Australia,SA,-34.8043,138.4959,4.0
5018,Outer Harbor,South Australia,SA,-34.7766,138.4874,4.0
5018,North Haven,South Australia,SA,-34.7883,138.4916,4.0
5019,Semaphore,South Australia,SA,-34.8393,138.4823,4.0
5019,Semaphore Park,South Australia,SA,-34.8507,138.4789,4.0
5019,Semaphore South,South Australia,SA,-34.8498,138.4795,4.0
5019,Exeter,South Australia,SA,-34.8399,138.489,4.0
5020,West Lakes Shore,South Australia,SA,-34.8601,138.4897,4.0
5021,West Lakes,South Australia,SA,-34.873,138.4946,4.0
5022,Henley Beach South,South Australia,SA,-34.9259,138.4955,4.0
5022,Henley Beach,South Australia,SA,-34.9203,138.4944,4.0
5022,Tennyson,South Australia,SA,-34.886,138.4859,4.0
5022,Grange,South Australia,SA,-34.9022,138.4902,4.0
5023,Seaton,South Australia,SA,-34.9,138.5167,4.0
5023,Findon,South Australia,SA,-34.9,138.5333,4.0
5024,West Beach,South Australia,SA,-34.946,138.5093,4.0
5024,Fulham,South Australia,SA,-34.9274,138.5137,4.0
5024,Fulham Gardens,South Australia,SA,-34.9148,138.5132,4.0
5025,Flinders Park,South Australia,SA,-34.9103,138.5432,4.0
5025,Kidman Park,South Australia,SA,-34.9122,138.5269,4.0
5031,Torrensville Plaza,South Australia,SA,-34.9441,138.5648,3.0
5031,Mile End,South Australia,SA,-34.9265,138.5703,4.0
5031,Torrensville,South Australia,SA,-34.9106,138.5605,4.0
5031,Mile End South,South Australia,SA,-34.9378,138.5704,4.0
5031,Thebarton,South Australia,SA,-34.9167,138.5667,4.0
5032,Lockleys,South Australia,SA,-34.9259,138.528,4.0
5032,Brooklyn Park,South Australia,SA,-34.9285,138.5363,4.0
5032,Underdale,South Australia,SA,-34.918,138.547,4.0
5033,Marleston,South Australia,SA,-34.9476,138.5596,4.0
5033,Hilton,South Australia,SA,-34.932,138.5643,4.0
5033,Marleston DC,South Australia,SA,-34.9355,138.5617,3.0
5033,Cowandilla,South Australia,SA,-34.9322,138.5593,4.0
5033,West Richmond,South Australia,SA,-34.9387,138.5521,4.0
5033,Hilton Plaza,South Australia,SA,-34.9441,138.5648,3.0
5033,Richmond,South Australia,SA,-34.942,138.5632,4.0
5034,Wayville,South Australia,SA,-34.95,138.5833,4.0
5034,Millswood,South Australia,SA,-34.955,138.5889,4.0
5034,Goodwood,South Australia,SA,-34.9509,138.5923,4.0
5034,Kings Park,South Australia,SA,-34.9638,138.5909,4.0
5034,Clarence Park,South Australia,SA,-34.9642,138.5806,4.0
5035,Black Forest,South Australia,SA,-34.9603,138.5767,4.0
5035,Keswick,South Australia,SA,-34.9418,138.5746,4.0
5035,Forestville,South Australia,SA,-34.9495,138.5785,4.0
5035,Ashford,South Australia,SA,-34.9486,138.5746,4.0
5035,Everard Park,South Australia,SA,-34.952,138.5748,4.0
5035,Keswick Terminal,South Australia,SA,-34.9411,138.5804,4.0
5037,Kurralta Park,South Australia,SA,-34.9514,138.567,4.0
5037,North Plympton,South Australia,SA,-34.9577,138.5534,4.0
5037,Netley,South Australia,SA,-34.9489,138.5498,4.0
5037,Glandore,South Australia,SA,-34.9615,138.5683,4.0
5038,Camden Park,South Australia,SA,-34.9686,138.5396,4.0
5038,Plympton,South Australia,SA,-34.95,138.55,4.0
5038,Plympton Park,South Australia,SA,-34.9809,138.547,4.0
5038,South Plympton,South Australia,SA,-34.9768,138.5559,4.0
5039,Melrose Park,South Australia,SA,-34.9833,138.5754,4.0
5039,Clarence Gardens,South Australia,SA,-34.9754,138.5798,4.0
5039,Edwardstown,South Australia,SA,-34.9802,138.5694,4.0
5039,Melrose Park DC,South Australia,SA,-34.9827,138.5741,3.0
5040,Novar Gardens,South Australia,SA,-34.9733,138.5383,4.0
5041,Cumberland Park,South Australia,SA,-34.972,138.5867,4.0
5041,Westbourne Park,South Australia,SA,-34.9716,138.5952,4.0
5041,Daw Park,South Australia,SA,-34.9898,138.5841,4.0
5041,Panorama,South Australia,SA,-34.9908,138.5995,4.0
5041,Colonel Light Gardens,South Australia,SA,-34.9863,138.5975,4.0
5042,St Marys,South Australia,SA,-35.0042,138.5798,4.0
5042,Bedford Park,South Australia,SA,-35.0333,138.5667,4.0
5042,Pasadena,South Australia,SA,-35.0027,138.5886,4.0
5042,Clovelly Park,South Australia,SA,-34.9995,138.5708,4.0
5042,Flinders University,South Australia,SA,-35.0069,138.5513,3.0
5043,Morphettville,South Australia,SA,-34.9871,138.544,4.0
5043,Marion,South Australia,SA,-35.0167,138.5667,4.0
5043,Mitchell Park,South Australia,SA,-35.0051,138.5623,4.0
5043,Park Holme,South Australia,SA,-34.9888,138.552,4.0
5043,Ascot Park,South Australia,SA,-34.9881,138.561,4.0
5044,Somerton Park,South Australia,SA,-34.9971,138.5215,4.0
5044,Glengowrie,South Australia,SA,-34.9871,138.5367,4.0
5045,Glenelg Jetty Road,South Australia,SA,-34.9833,138.5167,3.0
5045,Glenelg East,South Australia,SA,-34.9764,138.5296,4.0
5045,Glenelg North,South Australia,SA,-34.9679,138.5175,4.0
5045,Glenelg South,South Australia,SA,-34.9808,138.515,3.0
5045,Glenelg,South Australia,SA,-34.9808,138.515,4.0
5046,Oaklands Park,South Australia,SA,-35.0141,138.5384,4.0
5046,Warradale North,South Australia,SA,-35.0069,138.5513,3.0
5046,Warradale,South Australia,SA,-35.0074,138.5356,4.0
5047,Seacombe Heights,South Australia,SA,-35.0326,138.5458,4.0
5047,Seacombe Gardens,South Australia,SA,-35.0234,138.5458,4.0
5047,Darlington,South Australia,SA,-35.0333,138.5667,4.0
5047,Sturt,South Australia,SA,-35.0167,138.55,4.0
5048,South Brighton,South Australia,SA,-35.0277,138.528,4.0
5048,North Brighton,South Australia,SA,-35.0037,138.5218,4.0
5048,Brighton,South Australia,SA,-35.0182,138.5235,4.0
5048,Hove,South Australia,SA,-35.0112,138.523,4.0
5048,Dover Gardens,South Australia,SA,-35.024,138.537,4.0
5049,Seacliff Park,South Australia,SA,-35.0298,138.5313,4.0
5049,Seaview Downs,South Australia,SA,-35.037,138.538,4.0
5049,Kingston Park,South Australia,SA,-35.0382,138.5163,4.0
5049,Marino,South Australia,SA,-35.0447,138.5124,4.0
5049,Seacliff,South Australia,SA,-35.0347,138.5229,4.0
5050,Eden Hills,South Australia,SA,-35.0211,138.5957,4.0
5050,Bellevue Heights,South Australia,SA,-35.0302,138.5831,4.0
5051,Blackwood,South Australia,SA,-35.0214,138.6143,4.0
5051,Coromandel Valley,South Australia,SA,-35.05,138.6167,4.0
5051,Hawthorndene,South Australia,SA,-35.0223,138.6304,4.0
5051,Craigburn Farm,South Australia,SA,-35.05,138.6167,4.0
5052,Belair,South Australia,SA,-34.9977,138.6208,4.0
5052,Glenalta,South Australia,SA,-35.0079,138.6259,4.0
5061,Malvern,South Australia,SA,-34.9592,138.6125,4.0
5061,Unley DC,South Australia,SA,-34.9546,138.6063,3.0
5061,Unley Park,South Australia,SA,-34.9639,138.6078,4.0
5061,Unley BC,South Australia,SA,-34.9546,138.6063,3.0
5061,Unley,South Australia,SA,-34.95,138.6,4.0
5061,Hyde Park,South Australia,SA,-34.9547,138.6011,4.0
5062,Kingswood,South Australia,SA,-34.9671,138.6077,4.0
5062,Hawthorn,South Australia,SA,-34.9738,138.6074,4.0
5062,Netherby,South Australia,SA,-34.9705,138.625,4.0
5062,Brown Hill Creek,South Australia,SA,-34.9868,138.6421,4.0
5062,Springfield,South Australia,SA,-34.9782,138.6325,4.0
5062,Lower Mitcham,South Australia,SA,-34.9773,138.6049,4.0
5062,Mitcham,South Australia,SA,-34.9789,138.6218,4.0
5062,Torrens Park,South Australia,SA,-34.9761,138.6103,4.0
5062,Clapham,South Australia,SA,-34.9899,138.6016,4.0
5062,Mitcham Shopping Centre,South Australia,SA,-34.9788,138.6166,3.0
5062,Lynton,South Australia,SA,-34.9973,138.6074,4.0
5063,Parkside,South Australia,SA,-34.9451,138.613,4.0
5063,Frewville,South Australia,SA,-34.9476,138.6306,4.0
5063,Eastwood,South Australia,SA,-34.9423,138.6218,4.0
5063,Fullarton,South Australia,SA,-34.951,138.629,4.0
5063,Highgate,South Australia,SA,-34.9618,138.6218,4.0
5064,Mount Osmond,South Australia,SA,-34.9629,138.6566,4.0
5064,Urrbrae,South Australia,SA,-34.9663,138.6422,4.0
5064,Glen Osmond,South Australia,SA,-34.9596,138.6487,4.0
5064,Myrtle Bank,South Australia,SA,-34.9606,138.6338,4.0
5064,St Georges,South Australia,SA,-34.952,138.6479,4.0
5064,Glenunga,South Australia,SA,-34.9501,138.6384,4.0
5065,Linden Park,South Australia,SA,-34.9473,138.6529,4.0
5065,Tusmore,South Australia,SA,-34.9389,138.6506,4.0
5065,Dulwich,South Australia,SA,-34.9365,138.6272,4.0
5065,Glenside,South Australia,SA,-34.9427,138.6338,4.0
5065,Toorak Gardens,South Australia,SA,-34.9348,138.6364,4.0
5066,Stonyfell,South Australia,SA,-34.9342,138.6767,4.0
5066,Burnside,South Australia,SA,-34.9383,138.6673,3.0
5066,Erindale,South Australia,SA,-34.9278,138.6631,4.0
5066,Beaumont,South Australia,SA,-34.949,138.6619,4.0
5066,Waterfall Gully,South Australia,SA,-34.9667,138.679,4.0
5066,Wattle Park,South Australia,SA,-34.9252,138.675,4.0
5066,Hazelwood Park,South Australia,SA,-34.9395,138.6588,4.0
5067,Beulah Park,South Australia,SA,-34.9177,138.6452,4.0
5067,Rose Park,South Australia,SA,-34.9276,138.626,4.0
5067,Norwood,South Australia,SA,-34.9273,138.6285,4.0
5067,Kent Town,South Australia,SA,-34.9216,138.6201,4.0
5067,Norwood South,South Australia,SA,-34.9167,138.65,3.0
5068,Kensington Gardens,South Australia,SA,-34.9258,138.6615,4.0
5068,Heathpool,South Australia,SA,-34.9314,138.6463,4.0
5068,Marryatville,South Australia,SA,-34.9284,138.646,4.0
5068,Leabrook,South Australia,SA,-34.9298,138.6586,4.0
5068,Kensington Park,South Australia,SA,-34.9202,138.6543,4.0
5068,Trinity Gardens,South Australia,SA,-34.9144,138.6414,4.0
5068,St Morris,South Australia,SA,-34.9111,138.6536,4.0
5068,Kensington,South Australia,SA,-34.9167,138.65,4.0
5069,Stepney,South Australia,SA,-34.9123,138.6292,4.0
5069,College Park,South Australia,SA,-34.9117,138.6198,4.0
5069,St Peters,South Australia,SA,-34.905,138.6225,4.0
5069,Hackney,South Australia,SA,-34.9139,138.6164,4.0
5069,Evandale,South Australia,SA,-34.9055,138.6354,4.0
5069,Maylands,South Australia,SA,-34.9113,138.6367,4.0
5070,Payneham,South Australia,SA,-34.8972,138.6406,4.0
5070,Glynde DC,South Australia,SA,-34.8988,138.6447,3.0
5070,Royston Park,South Australia,SA,-34.9004,138.6361,4.0
5070,Glynde Plaza,South Australia,SA,-34.8994,138.6696,3.0
5070,Felixstow,South Australia,SA,-34.889,138.647,4.0
5070,Joslin,South Australia,SA,-34.8997,138.6265,4.0
5070,Glynde,South Australia,SA,-34.896,138.6525,4.0
5070,Firle,South Australia,SA,-34.9046,138.6532,4.0
5070,Marden,South Australia,SA,-34.8957,138.6378,4.0
5070,Payneham South,South Australia,SA,-34.9048,138.6445,4.0
5071,Kent Town DC,South Australia,SA,-34.9216,138.6201,3.0
5071,Kent Town,South Australia,SA,-34.9216,138.6201,4.0
5072,Magill South,South Australia,SA,-34.9091,138.675,4.0
5072,Rosslyn Park,South Australia,SA,-34.9219,138.6755,4.0
5072,Skye,South Australia,SA,-34.9245,138.6928,4.0
5072,Magill,South Australia,SA,-34.9091,138.675,4.0
5072,Auldana,South Australia,SA,-34.918,138.6869,4.0
5072,Woodforde,South Australia,SA,-34.9051,138.6896,4.0
5072,Magill North,South Australia,SA,-34.8994,138.6696,3.0
5072,Teringie,South Australia,SA,-34.9143,138.7023,4.0
5073,Tranmere,South Australia,SA,-34.9055,138.6621,4.0
5073,Tranmere North,South Australia,SA,-34.8994,138.6696,3.0
5073,Rostrevor,South Australia,SA,-34.8939,138.6918,4.0
5073,Hectorville,South Australia,SA,-34.8916,138.6589,4.0
5074,Newton,South Australia,SA,-34.8821,138.6825,4.0
5074,Campbelltown,South Australia,SA,-34.8833,138.6667,4.0
5075,Paradise,South Australia,SA,-34.8736,138.669,4.0
5075,Dernancourt,South Australia,SA,-34.862,138.6766,4.0
5076,Athelstone,South Australia,SA,-34.8702,138.6999,4.0
5076,Castambul,South Australia,SA,-34.8715,138.7055,3.0
5081,Gilberton,South Australia,SA,-34.9005,138.6126,4.0
5081,Vale Park,South Australia,SA,-34.886,138.6271,4.0
5081,Medindie,South Australia,SA,-34.896,138.605,4.0
5081,Walkerville,South Australia,SA,-34.8711,138.6232,3.0
5081,Collinswood,South Australia,SA,-34.8873,138.6122,4.0
5081,Medindie Gardens,South Australia,SA,-34.8909,138.6039,4.0
5082,Fitzroy,South Australia,SA,-34.8968,138.5914,4.0
5082,Prospect East,South Australia,SA,-34.8845,138.5925,3.0
5082,Ovingham,South Australia,SA,-34.8986,138.5852,4.0
5082,Thorngate,South Australia,SA,-34.8978,138.5983,4.0
5082,Prospect,South Australia,SA,-34.8824,138.5933,4.0
5083,Broadview,South Australia,SA,-34.8759,138.615,4.0
5083,Sefton Park,South Australia,SA,-34.874,138.6034,4.0
5083,Nailsworth,South Australia,SA,-34.8844,138.6062,4.0
5084,Kilburn North,South Australia,SA,-34.8595,138.59,3.0
5084,Kilburn,South Australia,SA,-34.8597,138.5856,4.0
5084,Blair Athol,South Australia,SA,-34.8589,138.5966,4.0
5085,Northgate,South Australia,SA,-34.8578,138.6291,4.0
5085,Northfield,South Australia,SA,-34.85,138.6333,4.0
5085,Clearview,South Australia,SA,-34.8573,138.6133,4.0
5085,Enfield,South Australia,SA,-34.8526,138.6026,4.0
5085,Enfield Plaza,South Australia,SA,-34.8711,138.6232,3.0
5086,Oakden,South Australia,SA,-34.8528,138.6433,4.0
5086,Manningham,South Australia,SA,-34.8711,138.6232,3.0
5086,Gilles Plains,South Australia,SA,-34.85,138.65,4.0
5086,Greenacres,South Australia,SA,-34.8685,138.628,4.0
5086,Hillcrest,South Australia,SA,-34.8625,138.6431,4.0
5086,Hampstead Gardens,South Australia,SA,-34.8745,138.6288,4.0
5087,Windsor Gardens,South Australia,SA,-34.8654,138.647,4.0
5087,Klemzig,South Australia,SA,-34.8793,138.6356,4.0
5088,Holden Hill,South Australia,SA,-34.8516,138.6723,4.0
5089,Highbury,South Australia,SA,-34.8529,138.6975,4.0
5090,Hope Valley,South Australia,SA,-34.8333,138.7,4.0
5091,Tea Tree Gully,South Australia,SA,-34.8216,138.7353,3.0
5091,Vista,South Australia,SA,-34.8355,138.7232,4.0
5091,Banksia Park,South Australia,SA,-34.8102,138.7357,4.0
5092,Modbury North DC,South Australia,SA,-34.8333,138.6833,3.0
5092,Modbury,South Australia,SA,-34.8333,138.6833,4.0
5092,Modbury North,South Australia,SA,-34.8285,138.6739,4.0
5092,Modbury Heights,South Australia,SA,-34.8097,138.6854,4.0
5093,Valley View,South Australia,SA,-34.8399,138.6607,4.0
5093,Para Vista,South Australia,SA,-34.8209,138.6611,4.0
5094,Gepps Cross,South Australia,SA,-34.8415,138.5956,4.0
5094,Dry Creek,South Australia,SA,-34.8281,138.5547,4.0
5094,Cavan,South Australia,SA,-34.8291,138.5985,4.0
5095,Pooraka,South Australia,SA,-34.8247,138.6264,4.0
5095,The Levels,South Australia,SA,-34.8149,138.6162,3.0
5095,Mawson Lakes,South Australia,SA,-34.8159,138.6081,4.0
5096,Para Hills West,South Australia,SA,-34.8047,138.6428,4.0
5096,Para Hills,South Australia,SA,-34.8121,138.658,4.0
5096,Gulfview Heights,South Australia,SA,-34.7955,138.6694,4.0
5097,Redwood Park,South Australia,SA,-34.8116,138.7069,4.0
5097,St Agnes,South Australia,SA,-34.8308,138.7107,4.0
5097,Ridgehaven,South Australia,SA,-34.8213,138.7047,4.0
5098,Ingle Farm,South Australia,SA,-34.8333,138.6333,4.0
5098,Walkley Heights,South Australia,SA,-34.8367,138.6437,4.0
5106,Parafield,South Australia,SA,-34.789,138.6374,4.0
5106,Salisbury South DC,South Australia,SA,-34.7746,138.6221,3.0
5106,Salisbury South,South Australia,SA,-34.7805,138.648,4.0
5106,Salisbury South BC,South Australia,SA,-34.7746,138.6221,3.0
5107,Parafield Gardens,South Australia,SA,-34.7825,138.6108,4.0
5107,Green Fields,South Australia,SA,-34.8006,138.6067,4.0
5108,Salisbury,South Australia,SA,-34.7667,138.6333,4.0
5108,Salisbury North Whites Road,South Australia,SA,-34.7619,138.6208,3.0
5108,Paralowie,South Australia,SA,-34.7571,138.6082,4.0
5108,Salisbury Downs,South Australia,SA,-34.7677,138.6221,4.0
5108,Salisbury North,South Australia,SA,-34.7496,138.6206,4.0
5109,Salisbury East Northbri Ave,South Australia,SA,-34.7874,138.6417,3.0
5109,Salisbury Plain,South Australia,SA,-34.7726,138.6633,4.0
5109,Salisbury East,South Australia,SA,-34.7905,138.6545,4.0
5109,Salisbury Park,South Australia,SA,-34.7615,138.6703,4.0
5109,Salisbury Heights,South Australia,SA,-34.7631,138.6759,4.0
5109,Brahma Lodge,South Australia,SA,-34.776,138.6531,4.0
5110,Direk,South Australia,SA,-34.7216,138.6015,4.0
5110,Globe Derby Park,South Australia,SA,-34.7876,138.5898,4.0
5110,Waterloo Corner,South Australia,SA,-34.7167,138.5833,4.0
5110,St Kilda,South Australia,SA,-34.7556,138.5696,3.0
5110,Bolivar,South Australia,SA,-34.7667,138.6,4.0
5110,Burton,South Australia,SA,-34.7334,138.6025,4.0
5111,Edinburgh,South Australia,SA,-34.7462,138.6375,4.0
5111,Edinburgh Raaf,South Australia,SA,-34.6697,138.6878,3.0
5112,Elizabeth Vale,South Australia,SA,-34.7486,138.6682,4.0
5112,Hillbank,South Australia,SA,-34.7359,138.6872,4.0
5112,Elizabeth South,South Australia,SA,-34.7318,138.6619,4.0
5112,Elizabeth Grove,South Australia,SA,-34.7353,138.6689,4.0
5112,Elizabeth,South Australia,SA,-34.7194,138.6771,4.0
5112,Elizabeth East,South Australia,SA,-34.7251,138.6821,4.0
5113,Elizabeth Downs,South Australia,SA,-34.6998,138.6913,4.0
5113,Davoren Park,South Australia,SA,-34.6906,138.6686,4.0
5113,Elizabeth West,South Australia,SA,-34.7009,138.678,3.0
5113,Davoren Park South,South Australia,SA,-34.6906,138.6686,4.0
5113,Elizabeth Park,South Australia,SA,-34.7097,138.686,4.0
5113,Elizabeth North,South Australia,SA,-34.7068,138.6761,4.0
5113,Elizabeth West DC,South Australia,SA,-34.6906,138.6686,3.0
5113,Edinburgh North,South Australia,SA,-34.6906,138.6686,3.0
5114,One Tree Hill,South Australia,SA,-34.7,138.7667,4.0
5114,Smithfield,South Australia,SA,-34.6833,138.6833,4.0
5114,Smithfield West,South Australia,SA,-34.6646,138.6807,4.0
5114,Sampson Flat,South Australia,SA,-34.7287,138.7801,4.0
5114,Uleybury,South Australia,SA,-34.6763,138.7459,4.0
5114,Gould Creek,South Australia,SA,-34.7424,138.7087,4.0
5114,Andrews Farm,South Australia,SA,-34.6763,138.662,4.0
5114,Humbug Scrub,South Australia,SA,-34.7409,138.8116,4.0
5114,Smithfield Plains,South Australia,SA,-34.6764,138.6779,4.0
5114,Yattalunga,South Australia,SA,-34.6847,138.8037,4.0
5114,Blakeview,South Australia,SA,-34.6757,138.7101,4.0
5114,Craigmore,South Australia,SA,-34.7006,138.7096,4.0
5115,Munno Para,South Australia,SA,-34.6679,138.7015,4.0
5115,Kudla,South Australia,SA,-34.6423,138.7018,4.0
5115,Munno Para West,South Australia,SA,-34.6646,138.6807,4.0
5115,Munno Para Downs,South Australia,SA,-34.6557,138.6812,4.0
5116,Evanston,South Australia,SA,-34.6166,138.7337,4.0
5116,Evanston Gardens,South Australia,SA,-34.6232,138.7217,4.0
5116,Hillier,South Australia,SA,-34.6309,138.6682,4.0
5116,Evanston Park,South Australia,SA,-34.6228,138.7412,4.0
5116,Evanston South,South Australia,SA,-34.6483,138.7178,4.0
5117,Angle Vale,South Australia,SA,-34.641,138.6461,4.0
5118,Kingsford,South Australia,SA,-34.5862,138.7137,3.0
5118,Gawler,South Australia,SA,-34.6025,138.749,4.0
5118,Kalbeeba,South Australia,SA,-34.625,138.7928,4.0
5118,Concordia,South Australia,SA,-34.5748,138.8051,4.0
5118,Gawler East,South Australia,SA,-34.5989,138.7632,4.0
5118,Willaston,South Australia,SA,-34.5833,138.75,4.0
5118,Hewett,South Australia,SA,-34.578,138.7524,4.0
5118,Gawler River,South Australia,SA,-34.6144,138.6564,4.0
5118,Reid,South Australia,SA,-34.5913,138.7397,3.0
5118,Gawler West,South Australia,SA,-34.6044,138.7325,4.0
5118,Gawler South,South Australia,SA,-34.6071,138.7445,4.0
5118,Kangaroo Flat,South Australia,SA,-34.55,138.7,4.0
5118,Bibaringa,South Australia,SA,-34.6337,138.766,4.0
5118,Ward Belt,South Australia,SA,-34.5789,138.6683,4.0
5118,Gawler Belt,South Australia,SA,-34.5862,138.7137,3.0
5118,Buchfelde,South Australia,SA,-34.5862,138.7137,3.0
5120,Virginia,South Australia,SA,-34.6663,138.5603,4.0
5120,Buckland Park,South Australia,SA,-34.6853,138.5417,4.0
5121,Penfield,South Australia,SA,-34.7,138.6333,4.0
5121,Penfield Gardens,South Australia,SA,-34.6522,138.6329,4.0
5121,Macdonald Park,South Australia,SA,-34.6584,138.6439,4.0
5125,Golden Grove,South Australia,SA,-34.7833,138.7333,4.0
5125,Golden Grove Village,South Australia,SA,-34.7689,138.735,3.0
5125,Greenwith,South Australia,SA,-34.7657,138.7138,4.0
5126,Fairview Park,South Australia,SA,-34.8,138.7286,4.0
5126,Yatala Vale,South Australia,SA,-34.7945,138.7303,4.0
5126,Surrey Downs,South Australia,SA,-34.7995,138.7115,4.0
5127,Wynn Vale,South Australia,SA,-34.7994,138.6871,4.0
5131,Houghton,South Australia,SA,-34.8287,138.7615,4.0
5131,Upper Hermitage,South Australia,SA,-34.7964,138.7589,4.0
5131,Lower Hermitage,South Australia,SA,-34.7942,138.7798,3.0
5132,Paracombe,South Australia,SA,-34.8488,138.78,4.0
5133,Inglewood,South Australia,SA,-34.824,138.7739,4.0
5134,Montacute,South Australia,SA,-34.888,138.7491,4.0
5134,Cherryville,South Australia,SA,-34.912,138.7657,4.0
5136,Norton Summit,South Australia,SA,-34.9229,138.7249,4.0
5137,Ashton,South Australia,SA,-34.9395,138.7371,4.0
5137,Marble Hill,South Australia,SA,-34.9395,138.7371,3.0
5138,Basket Range,South Australia,SA,-34.9398,138.765,4.0
5139,Forest Range,South Australia,SA,-34.928,138.807,4.0
5140,Greenhill,South Australia,SA,-34.9499,138.6917,4.0
5141,Summertown,South Australia,SA,-34.9595,138.7313,4.0
5141,Horsnell Gully,South Australia,SA,-34.9351,138.7044,4.0
5142,Uraidla,South Australia,SA,-34.956,138.7444,4.0
5144,Carey Gully,South Australia,SA,-34.9647,138.7618,4.0
5150,Leawood Gardens,South Australia,SA,-34.9741,138.6734,4.0
5150,Eagle On The Hill,South Australia,SA,-35.0887,138.6997,3.0
5151,Piccadilly,South Australia,SA,-34.9778,138.7302,4.0
5152,Stirling,South Australia,SA,-35.0152,138.7364,4.0
