postcode,place_name,state_name,state_code,latitude,longitude,accuracy
1120,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1121,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1122,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1123,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1124,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1125,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1126,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1127,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1128,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1129,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1130,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1131,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1132,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1133,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1134,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1135,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1136,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1137,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1138,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1139,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1140,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1141,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1142,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1143,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1144,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1145,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1146,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1147,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1148,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1149,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1150,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1151,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1152,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1153,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1154,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1155,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1156,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1157,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1158,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1159,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1160,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1161,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1162,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1163,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1164,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1165,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1166,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1167,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1168,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1169,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1170,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1171,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1172,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1173,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1174,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1175,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1176,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1177,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1178,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1179,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1180,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1181,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1182,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1183,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1184,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1185,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1186,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1187,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1188,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1189,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1190,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1191,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1192,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1193,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1194,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1195,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1196,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1197,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1198,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1199,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1200,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1201,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1202,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1203,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1204,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1205,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1206,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1207,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1208,Haymarket,New South Wales,NSW,-33.8787,151.2053,4.0
1209,Australia Square,New South Wales,NSW,-33.8691,151.2071,1.0
1210,Australia Square,New South Wales,NSW,-33.8707,151.2068,1.0
1211,Australia Square,New South Wales,NSW,-33.8707,151.2068,1.0
1212,Australia Square,New South Wales,NSW,-33.8707,151.2068,1.0
1213,Australia Square,New South Wales,NSW,-33.8707,151.2068,1.0
1214,Australia Square,New South Wales,NSW,-33.8707,151.2068,1.0
1215,Australia Square,New South Wales,NSW,-33.8707,151.2068,1.0
1216,Grosvenor Place,New South Wales,NSW,-33.8707,151.2068,1.0
1217,Grosvenor Place,New South Wales,NSW,-33.8707,151.2068,1.0
1218,Grosvenor Place,New South Wales,NSW,-33.8707,151.2068,1.0
1219,Grosvenor Place,New South Wales,NSW,-33.8707,151.2068,1.0
1220,Grosvenor Place,New South Wales,NSW,-33.8707,151.2068,1.0
1221,Royal Exchange,New South Wales,NSW,-33.8707,151.2068,1.0
1222,Royal Exchange,New South Wales,NSW,-33.8707,151.2068,1.0
1223,Royal Exchange,New South Wales,NSW,-33.8707,151.2068,1.0
1224,Royal Exchange,New South Wales,NSW,-33.8707,151.2068,1.0
1225,Royal Exchange,New South Wales,NSW,-33.8707,151.2068,1.0
1226,Queen Victoria Building,New South Wales,NSW,-33.8707,151.2068,1.0
1227,Queen Victoria Building,New South Wales,NSW,-33.8707,151.2068,1.0
1228,Queen Victoria Building,New South Wales,NSW,-33.8707,151.2068,1.0
1229,Queen Victoria Building,New South Wales,NSW,-33.8707,151.2068,1.0
1230,Queen Victoria Building,New South Wales,NSW,-33.8787,151.2053,1.0
1231,Sydney South,New South Wales,NSW,-33.8787,151.2053,1.0
1232,Sydney South,New South Wales,NSW,-33.8787,151.2053,1.0
1233,Sydney South,New South Wales,NSW,-33.8787,151.2053,1.0
1234,Sydney South,New South Wales,NSW,-33.8787,151.2053,1.0
1235,Sydney South,New South Wales,NSW,-33.8787,151.2053,1.0
1236,Haymarket,New South Wales,NSW,-33.8787,151.2053,4.0
1237,Haymarket,New South Wales,NSW,-33.8787,151.2053,4.0
1238,Haymarket,New South Wales,NSW,-33.8787,151.2053,4.0
1239,Haymarket,New South Wales,NSW,-33.8787,151.2053,4.0
1240,Haymarket,New South Wales,NSW,-33.8787,151.2053,4.0
1291,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1292,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1293,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1294,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1295,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1296,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1297,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1298,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1299,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
1300,Darlinghurst,New South Wales,NSW,-33.8794,151.2193,4.0
1311,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1312,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1313,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1314,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1315,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1316,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1317,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1318,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1319,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1320,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1321,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1322,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1323,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1324,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1325,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1326,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1327,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1328,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1329,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1330,Eastern Suburbs Mc,New South Wales,NSW,-33.8693,151.2248,1.0
1331,Eastern Suburbs Mc,New South Wales,NSW,-33.8693,151.2248,1.0
1332,Eastern Suburbs Mc,New South Wales,NSW,-33.8693,151.2248,1.0
1333,Eastern Suburbs Mc,New South Wales,NSW,-33.8693,151.2248,1.0
1334,Eastern Suburbs Mc,New South Wales,NSW,-33.8693,151.2248,1.0
1335,Potts Point,New South Wales,NSW,-33.8713,151.222,4.0
1340,Kings Cross,New South Wales,NSW,-33.875,151.2223,4.0
1350,Woollahra,New South Wales,NSW,-33.8878,151.2368,4.0
1355,Bondi Junction,New South Wales,NSW,-33.8928,151.2472,4.0
1360,Double Bay,New South Wales,NSW,-33.8778,151.2435,4.0
1363,Moore Park,New South Wales,NSW,-33.9014,151.2138,4.0
1391,Eastern Suburbs Mc,New South Wales,NSW,-33.8784,151.2313,1.0
1401,Broadway,New South Wales,NSW,-33.9475,151.1522,1.0
1416,Southern Suburbs Mc,New South Wales,NSW,-33.9475,151.1522,1.0
1419,Southern Suburbs Mc,New South Wales,NSW,-33.9475,151.1522,1.0
1420,Strawberry Hills,New South Wales,NSW,-33.9475,151.1522,1.0
1421,Strawberry Hills,New South Wales,NSW,-33.9475,151.1522,1.0
1422,Strawberry Hills,New South Wales,NSW,-33.9475,151.1522,1.0
1423,Strawberry Hills,New South Wales,NSW,-33.9475,151.1522,1.0
1424,Strawberry Hills,New South Wales,NSW,-33.9475,151.1522,1.0
1425,Strawberry Hills,New South Wales,NSW,-33.9475,151.1522,1.0
1426,Strawberry Hills,New South Wales,NSW,-33.9475,151.1522,1.0
1427,Strawberry Hills,New South Wales,NSW,-33.9475,151.1522,1.0
1428,Strawberry Hills,New South Wales,NSW,-33.9475,151.1522,1.0
1429,Strawberry Hills,New South Wales,NSW,-33.9475,151.1522,1.0
1430,Eveleigh,New South Wales,NSW,-33.8956,151.1924,4.0
1435,Alexandria,New South Wales,NSW,-33.9022,151.2004,4.0
1440,Waterloo,New South Wales,NSW,-33.9167,151.2,4.0
1445,Rosebery,New South Wales,NSW,-33.9167,151.2,4.0
1450,Camperdown,New South Wales,NSW,-33.8897,151.1764,4.0
1455,Botany,New South Wales,NSW,-33.946,151.1959,4.0
1460,Mascot,New South Wales,NSW,-33.926,151.1935,4.0
1465,Kensington,New South Wales,NSW,-33.9202,151.2224,4.0
1466,Unsw Sydney,New South Wales,NSW,-33.925,151.2083,1.0
1470,Drummoyne,New South Wales,NSW,-33.8524,151.1549,4.0
1475,Marrickville,New South Wales,NSW,-33.9032,151.1518,4.0
1480,Kingsgrove,New South Wales,NSW,-33.9393,151.0993,4.0
1481,Hurstville Bc,New South Wales,NSW,-33.9687,151.1109,1.0
1484,Kingsgrove DC,New South Wales,NSW,-33.9687,151.1109,1.0
1485,Kogarah,New South Wales,NSW,-33.9833,151.1167,4.0
1487,Kogarah,New South Wales,NSW,-33.9833,151.1167,4.0
1490,Miranda,New South Wales,NSW,-34.0386,151.1001,4.0
1493,Hurstville,New South Wales,NSW,-33.9799,151.0903,4.0
1495,Caringbah,New South Wales,NSW,-34.0473,151.1205,4.0
1499,Sutherland,New South Wales,NSW,-34.031,151.0553,4.0
1515,West Chatswood,New South Wales,NSW,-33.794,151.1649,4.0
1560,Northbridge,New South Wales,NSW,-33.8094,151.2222,4.0
1565,Milsons Point,New South Wales,NSW,-33.846,151.2119,4.0
1570,Artarmon,New South Wales,NSW,-33.8167,151.1833,4.0
1582,Crows Nest,New South Wales,NSW,-33.8265,151.2019,4.0
1585,Crows Nest,New South Wales,NSW,-33.8265,151.2019,4.0
1590,St Leonards,New South Wales,NSW,-33.8234,151.1984,4.0
1595,Lane Cove,New South Wales,NSW,-33.8157,151.1668,4.0
1597,Lane Cove,New South Wales,NSW,-33.8157,151.1668,4.0
1602,Lane Cove DC,New South Wales,NSW,-33.7554,151.1998,1.0
1630,Hornsby,New South Wales,NSW,-33.7024,151.0993,4.0
1635,Hornsby Westfield,New South Wales,NSW,-33.7,151.1,1.0
1639,Frenchs Forest,New South Wales,NSW,-33.7482,151.2232,4.0
1640,Frenchs Forest,New South Wales,NSW,-33.7482,151.2232,4.0
1655,Manly,New South Wales,NSW,-33.798,151.2883,4.0
1658,Mona Vale,New South Wales,NSW,-33.6776,151.3031,4.0
1660,Mona Vale,New South Wales,NSW,-33.6776,151.3031,4.0
1670,North Ryde Bc,New South Wales,NSW,-33.8151,151.1288,1.0
1671,North Ryde,New South Wales,NSW,-33.7968,151.1244,4.0
1675,Gladesville,New South Wales,NSW,-33.8333,151.1333,4.0
1680,Ryde,New South Wales,NSW,-33.8188,151.1062,4.0
1685,West Ryde,New South Wales,NSW,-33.8054,151.0739,4.0
1690,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1.0
1691,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1.0
1692,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1.0
1693,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1.0
1694,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1.0
1695,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1.0
1696,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1.0
1697,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1.0
1698,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1.0
1699,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1.0
1700,Ermington,New South Wales,NSW,-33.8148,151.0547,4.0
1701,Rydalmere Bc,New South Wales,NSW,-33.7613,151.0294,1.0
1710,Epping,New South Wales,NSW,-33.7727,151.0818,4.0
1712,Epping,New South Wales,NSW,-33.7727,151.0818,4.0
1715,Pennant Hills,New South Wales,NSW,-33.7378,151.0722,4.0
1730,Seven Hills,New South Wales,NSW,-33.7833,150.9333,4.0
1740,Parramatta,New South Wales,NSW,-33.7613,151.0294,1.0
1741,Parramatta,New South Wales,NSW,-33.7613,151.0294,1.0
1750,North Parramatta,New South Wales,NSW,-33.7935,151.0012,4.0
1755,Baulkham Hills,New South Wales,NSW,-33.7588,150.9929,4.0
1765,Castle Hill,New South Wales,NSW,-33.7333,151.0,4.0
1771,Pennant Hills,New South Wales,NSW,-33.7378,151.0722,4.0
1781,Seven Hills Mc,New South Wales,NSW,-33.7613,151.0294,1.0
1790,St Marys,New South Wales,NSW,-33.7613,151.0294,1.0
1797,Penrith South DC,New South Wales,NSW,-33.7613,151.0294,1.0
1800,Ashfield,New South Wales,NSW,-33.8883,151.1227,4.0
1805,Burwood,New South Wales,NSW,-33.8833,151.1,4.0
1811,Silverwater,New South Wales,NSW,-33.8334,151.0473,4.0
1825,Lidcombe,New South Wales,NSW,-33.8644,151.0397,4.0
1826,Lidcombe,New South Wales,NSW,-33.8644,151.0397,4.0
1830,Granville,New South Wales,NSW,-33.8333,151.0167,4.0
1831,Granville,New South Wales,NSW,-33.8333,151.0167,4.0
1835,Auburn,New South Wales,NSW,-33.85,151.0333,4.0
1848,Guildford,New South Wales,NSW,-33.8643,150.9839,1.0
1851,Wetherill Park Dc,New South Wales,NSW,-33.8872,151.0086,1.0
1860,Fairfield,New South Wales,NSW,-33.8667,150.95,4.0
1871,Liverpool,New South Wales,NSW,-33.9,150.9333,4.0
1875,Moorebank,New South Wales,NSW,-33.9425,150.9377,4.0
1885,Bankstown,New South Wales,NSW,-33.9167,151.0333,4.0
1888,Bankstown,New South Wales,NSW,-33.9167,151.0333,4.0
1890,Ingleburn,New South Wales,NSW,-34.0,150.8667,4.0
1891,Milperra,New South Wales,NSW,-33.9393,150.9815,4.0
1900,Leightonfield Mc,New South Wales,NSW,-33.8816,150.9844,
1902,Leightonfield Mc,New South Wales,NSW,-33.8816,150.9844,
2000,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
2000,Dawes Point,New South Wales,NSW,-33.8561,151.2077,4.0
2000,The Rocks,New South Wales,NSW,-33.8592,151.2081,4.0
2000,Parliament House,New South Wales,NSW,-33.8651,151.2053,3.0
2000,Sydney South,New South Wales,NSW,-33.8699,151.2025,3.0
2000,Barangaroo,New South Wales,NSW,-33.8603,151.2016,4.0
2000,Millers Point,New South Wales,NSW,-33.8596,151.2041,4.0
2000,Haymarket,New South Wales,NSW,-33.8787,151.2053,4.0
2001,Sydney,New South Wales,NSW,-33.8678,151.2073,4.0
2002,World Square,New South Wales,NSW,-33.8699,151.2025,1.0
2004,Alexandria Mc,New South Wales,NSW,-33.8699,151.2025,1.0
2004,Eastern Suburbs Mc,New South Wales,NSW,-33.8699,151.2025,1.0
2006,The University Of Sydney,New South Wales,NSW,-33.8699,151.2025,1.0
2007,Broadway,New South Wales,NSW,-33.8699,151.2025,3.0
2007,Ultimo,New South Wales,NSW,-33.8772,151.1972,4.0
2008,Darlington,New South Wales,NSW,-33.891,151.1955,4.0
2008,Chippendale,New South Wales,NSW,-33.8867,151.1975,4.0
2009,Pyrmont,New South Wales,NSW,-33.8698,151.194,4.0
2010,Darlinghurst,New South Wales,NSW,-33.8794,151.2193,4.0
2010,Surry Hills,New South Wales,NSW,-33.8837,151.2128,4.0
2011,Kings Cross,New South Wales,NSW,-33.875,151.2223,4.0
2011,Potts Point,New South Wales,NSW,-33.8713,151.222,4.0
2011,Rushcutters Bay,New South Wales,NSW,-33.8748,151.228,4.0
2011,Elizabeth Bay,New South Wales,NSW,-33.8718,151.2271,4.0
2011,Woolloomooloo,New South Wales,NSW,-33.8704,151.2197,4.0
2012,Strawberry Hills,New South Wales,NSW,-33.9032,150.9677,1.0
2015,Eveleigh,New South Wales,NSW,-33.8956,151.1924,4.0
2015,Alexandria,New South Wales,NSW,-33.9022,151.2004,4.0
2015,Beaconsfield,New South Wales,NSW,-33.9115,151.2004,4.0
2016,Redfern,New South Wales,NSW,-33.8928,151.2041,4.0
2017,Waterloo,New South Wales,NSW,-33.9167,151.2,4.0
2017,Zetland,New South Wales,NSW,-33.9075,151.2086,4.0
2018,Rosebery,New South Wales,NSW,-33.9167,151.2,4.0
2018,Eastlakes,New South Wales,NSW,-33.932,151.2121,4.0
2019,Botany,New South Wales,NSW,-33.946,151.1959,4.0
2019,Banksmeadow,New South Wales,NSW,-33.9566,151.2096,4.0
2020,Sydney International Airport,New South Wales,NSW,-33.939,151.1862,3.0
2020,Mascot,New South Wales,NSW,-33.926,151.1935,4.0
2020,Sydney Domestic Airport,New South Wales,NSW,-33.939,151.1862,3.0
2021,Paddington,New South Wales,NSW,-33.8842,151.2315,4.0
2021,Moore Park,New South Wales,NSW,-33.9014,151.2138,4.0
2021,Centennial Park,New South Wales,NSW,-33.8979,151.2336,4.0
2022,Queens Park,New South Wales,NSW,-33.8995,151.2472,4.0
2022,Bondi Junction,New South Wales,NSW,-33.8928,151.2472,4.0
2023,Bellevue Hill,New South Wales,NSW,-33.879,151.251,4.0
2024,Bronte,New South Wales,NSW,-33.902,151.2656,4.0
2024,Waverley,New South Wales,NSW,-33.8977,151.2501,4.0
2025,Woollahra,New South Wales,NSW,-33.8878,151.2368,4.0
2026,Tamarama,New South Wales,NSW,-33.8984,151.2706,4.0
2026,Bondi Beach,New South Wales,NSW,-33.891,151.2716,4.0
2026,Bondi,New South Wales,NSW,-33.8943,151.2644,4.0
2026,North Bondi,New South Wales,NSW,-33.8853,151.2752,4.0
2026,Ben Buckler,New South Wales,NSW,-33.8904,151.2475,3.0
2027,Darling Point,New South Wales,NSW,-33.8706,151.2389,4.0
2027,Hmas Rushcutters,New South Wales,NSW,-33.8688,151.2444,3.0
2027,Point Piper,New South Wales,NSW,-33.8667,151.25,4.0
2027,Edgecliff,New South Wales,NSW,-33.8833,151.25,4.0
2028,Double Bay,New South Wales,NSW,-33.8778,151.2435,4.0
2029,Rose Bay,New South Wales,NSW,-33.8688,151.2706,4.0
2030,Vaucluse,New South Wales,NSW,-33.8555,151.2775,4.0
2030,Dover Heights,New South Wales,NSW,-33.8708,151.2792,4.0
2030,Watsons Bay,New South Wales,NSW,-33.8439,151.2829,4.0
2030,Hmas Watson,New South Wales,NSW,-33.8625,151.2819,3.0
2030,Rose Bay North,New South Wales,NSW,-33.8572,151.2784,3.0
2031,Clovelly,New South Wales,NSW,-33.9121,151.2588,4.0
2031,Randwick,New South Wales,NSW,-33.9144,151.2489,4.0
2031,St Pauls,New South Wales,NSW,-33.9251,151.231,3.0
2031,Clovelly West,New South Wales,NSW,-33.9251,151.231,3.0
2032,Kingsford,New South Wales,NSW,-33.924,151.2275,4.0
2032,Daceyville,New South Wales,NSW,-33.9333,151.2333,4.0
2033,Kensington,New South Wales,NSW,-33.9202,151.2224,4.0
2034,South Coogee,New South Wales,NSW,-33.9205,151.2552,4.0
2034,Coogee,New South Wales,NSW,-33.9205,151.2552,4.0
2035,Maroubra,New South Wales,NSW,-33.95,151.2333,4.0
2035,Pagewood,New South Wales,NSW,-33.9414,151.2109,4.0
2035,Maroubra South,New South Wales,NSW,-33.9445,151.2265,3.0
2036,Phillip Bay,New South Wales,NSW,-33.9816,151.234,4.0
2036,Hillsdale,New South Wales,NSW,-33.9515,151.2278,4.0
2036,Port Botany,New South Wales,NSW,-33.9745,151.2228,3.0
2036,Eastgardens,New South Wales,NSW,-33.9451,151.2258,4.0
2036,Little Bay,New South Wales,NSW,-33.979,151.243,4.0
2036,Malabar,New South Wales,NSW,-33.9622,151.248,4.0
2036,Chifley,New South Wales,NSW,-33.967,151.2422,4.0
2036,La Perouse,New South Wales,NSW,-33.9872,151.2317,4.0
2036,Matraville,New South Wales,NSW,-33.95,151.2333,4.0
2037,Glebe,New South Wales,NSW,-33.8788,151.1843,4.0
2037,Forest Lodge,New South Wales,NSW,-33.8814,151.18,4.0
2038,Annandale,New South Wales,NSW,-33.8833,151.1667,4.0
2039,Rozelle,New South Wales,NSW,-33.8614,151.1705,4.0
