postcode,place_name,state_name,state_code,latitude,longitude,accuracy
822,Claravale,Northern Territory,NT,-12.6978,130.8459,3.0
822,Goulburn Island,Northern Territory,NT,-11.65,133.3883,4.0
822,Mcminns Lagoon,Northern Territory,NT,-12.554,131.1116,4.0
822,Lambells Lagoon,Northern Territory,NT,-12.5845,131.2503,4.0
822,East Arm,Northern Territory,NT,-12.6978,130.8459,3.0
822,Bees Creek,Northern Territory,NT,-12.5795,131.0593,4.0
822,Finniss Valley,Northern Territory,NT,-12.6978,130.8459,3.0
822,Livingstone,Northern Territory,NT,-12.6814,131.0741,4.0
822,Tipperary,Northern Territory,NT,-12.6978,130.8459,3.0
822,Annie River,Northern Territory,NT,-12.6978,130.8459,3.0
822,Tortilla Flats,Northern Territory,NT,-12.6978,130.8459,3.0
822,Burrundie,Northern Territory,NT,-12.6978,130.8459,3.0
822,Tivendale,Northern Territory,NT,-12.6978,130.8459,3.0
822,Nguiu,Northern Territory,NT,-11.7604,130.636,4.0
822,Vernon Islands,Northern Territory,NT,-12.6978,130.8459,3.0
822,Minjilang,Northern Territory,NT,-11.1584,132.5453,4.0
822,Stapleton,Northern Territory,NT,-12.6978,130.8459,3.0
822,Oenpelli,Northern Territory,NT,-12.3237,133.0576,4.0
822,Rakula,Northern Territory,NT,-12.6978,130.8459,3.0
822,Galiwinku,Northern Territory,NT,-12.0281,135.5649,4.0
822,Robin Falls,Northern Territory,NT,-12.6978,130.8459,3.0
822,Channel Island,Northern Territory,NT,-12.5533,130.8685,4.0
822,Wak Wak,Northern Territory,NT,-12.6978,130.8459,3.0
822,Milingimbi,Northern Territory,NT,-12.1019,134.919,4.0
822,Glyde Point,Northern Territory,NT,-12.6978,130.8459,3.0
822,Camp Creek,Northern Territory,NT,-12.6978,130.8459,3.0
822,Eva Valley,Northern Territory,NT,-12.6978,130.8459,3.0
822,Winnellie,Northern Territory,NT,-12.4292,130.8859,4.0
822,Daly,Northern Territory,NT,-12.6978,130.8459,3.0
822,Hotham,Northern Territory,NT,-12.6978,130.8459,3.0
822,Hayes Creek,Northern Territory,NT,-12.6978,130.8459,3.0
822,Ramingining,Northern Territory,NT,-13.0616,132.8034,3.0
822,Mapuru,Northern Territory,NT,-12.6978,130.8459,3.0
822,Freds Pass,Northern Territory,NT,-12.5394,131.0569,4.0
822,Middle Point,Northern Territory,NT,-12.6978,130.8459,3.0
822,Koolpinyah,Northern Territory,NT,-12.6978,130.8459,3.0
822,Wagait Beach,Northern Territory,NT,-12.4348,130.7443,4.0
822,Mickett Creek,Northern Territory,NT,-12.6978,130.8459,3.0
822,Point Stephens,Northern Territory,NT,-12.6978,130.8459,3.0
822,Belyuen,Northern Territory,NT,-12.5381,130.6982,4.0
822,Margaret River,Northern Territory,NT,-12.6978,130.8459,3.0
822,Woolaning,Northern Territory,NT,-12.6978,130.8459,3.0
822,Wishart,Northern Territory,NT,-12.6978,130.8459,3.0
822,Collett Creek,Northern Territory,NT,-12.6978,130.8459,3.0
822,Maranunga,Northern Territory,NT,-12.6978,130.8459,3.0
822,Milikapiti,Northern Territory,NT,-11.4255,130.6748,3.0
822,Lake Bennett,Northern Territory,NT,-12.6978,130.8459,3.0
822,Cobourg,Northern Territory,NT,-12.6978,130.8459,3.0
822,Fleming,Northern Territory,NT,-12.6978,130.8459,3.0
822,Sandpalms Roadhouse,Northern Territory,NT,-12.6978,130.8459,3.0
822,Gunn Point,Northern Territory,NT,-12.6978,130.8459,3.0
822,Point Stuart,Northern Territory,NT,-12.6978,130.8459,3.0
822,Mount Bundey,Northern Territory,NT,-12.6978,130.8459,3.0
822,Rum Jungle,Northern Territory,NT,-12.6978,130.8459,3.0
822,Elrundie,Northern Territory,NT,-12.4789,130.9599,4.0
828,Berrimah,Northern Territory,NT,-12.4351,130.9261,4.0
828,Knuckey Lagoon,Northern Territory,NT,-12.4266,130.9457,4.0
829,Pinelands,Northern Territory,NT,-12.4576,130.9598,4.0
829,Holtze,Northern Territory,NT,-12.4485,131.0056,4.0
830,Driver,Northern Territory,NT,-12.486,130.9754,4.0
830,Archer,Northern Territory,NT,-12.5144,130.9688,4.0
830,Shoal Bay,Northern Territory,NT,-12.4731,130.9721,3.0
830,Marlow Lagoon,Northern Territory,NT,-12.4913,130.9641,4.0
830,Farrar,Northern Territory,NT,-12.4803,130.9982,4.0
830,Durack,Northern Territory,NT,-12.4731,130.9721,4.0
830,Palmerston,Northern Territory,NT,-12.486,130.9833,4.0
830,Gray,Northern Territory,NT,-12.4904,130.9823,4.0
830,Woodroffe,Northern Territory,NT,-12.5017,130.9802,4.0
830,Moulden,Northern Territory,NT,-12.5056,130.9731,4.0
830,Yarrawonga,Northern Territory,NT,-12.4725,130.9884,4.0
831,Palmerston,Northern Territory,NT,-12.486,130.9833,4.0
832,Zuccoli,Northern Territory,NT,-12.4876,131.0117,3.0
832,Bakewell,Northern Territory,NT,-12.4968,130.9934,4.0
832,Johnston,Northern Territory,NT,-12.4876,131.0117,4.0
832,Gunn,Northern Territory,NT,-12.4876,130.9932,4.0
832,Rosebery,Northern Territory,NT,-12.5105,130.9878,4.0
832,Mitchell,Northern Territory,NT,-12.4986,130.9984,3.0
832,Rosebery Heights,Northern Territory,NT,-12.4876,131.0117,3.0
832,Bellamack,Northern Territory,NT,-12.5171,130.9836,4.0
834,Virginia,Northern Territory,NT,-12.519,131.0284,4.0
835,Coolalinga,Northern Territory,NT,-12.5231,131.0415,4.0
835,Howard Springs,Northern Territory,NT,-12.4958,131.0445,4.0
835,Virginia,Northern Territory,NT,-12.519,131.0284,4.0
836,Girraween,Northern Territory,NT,-12.5253,131.0957,4.0
836,Humpty Doo,Northern Territory,NT,-12.5841,131.1367,4.0
836,Herbert,Northern Territory,NT,-12.5341,131.162,4.0
837,Manton,Northern Territory,NT,-12.8937,131.1132,4.0
837,Noonamah,Northern Territory,NT,-12.6312,131.0799,4.0
838,Berry Springs,Northern Territory,NT,-12.6968,131.01,4.0
839,Coolalinga,Northern Territory,NT,-12.5231,131.0415,4.0
840,Dundee Beach,Northern Territory,NT,-12.7176,130.3513,1.0
840,Dundee Downs,Northern Territory,NT,-12.7522,130.5154,1.0
840,Dundee Forest,Northern Territory,NT,-12.7168,130.4475,1.0
841,Darwin River,Northern Territory,NT,-12.8193,130.9697,4.0
845,Batchelor,Northern Territory,NT,-13.0505,131.0307,4.0
846,Adelaide River,Northern Territory,NT,-13.2379,131.1056,4.0
847,Pine Creek,Northern Territory,NT,-13.8208,131.8329,4.0
850,Cossack,Northern Territory,NT,-14.4555,132.1748,4.0
850,Katherine,Northern Territory,NT,-14.4652,132.2635,4.0
850,Katherine South,Northern Territory,NT,-14.4435,132.2814,3.0
850,Lansdowne,Northern Territory,NT,-14.4314,132.3879,4.0
850,Emungalan,Northern Territory,NT,-14.4435,132.2814,3.0
850,Katherine East,Northern Territory,NT,-14.4435,132.2814,3.0
851,Katherine,Northern Territory,NT,-14.4652,132.2635,4.0
852,Yarralin,Northern Territory,NT,-16.4526,130.8419,4.0
852,Beswick,Northern Territory,NT,-14.558,133.1151,4.0
852,Barunga,Northern Territory,NT,-14.5196,132.8644,4.0
852,Wave Hill,Northern Territory,NT,-17.4476,130.8344,4.0
852,Jilkminggan,Northern Territory,NT,-14.9615,133.2928,4.0
852,Maranboy,Northern Territory,NT,-14.5333,132.7833,4.0
852,Daguragu,Northern Territory,NT,-17.4193,130.8021,4.0
852,Wilton,Northern Territory,NT,-15.0045,133.3768,3.0
852,Numbulwar,Northern Territory,NT,-14.2761,135.7372,4.0
852,Ngukurr,Northern Territory,NT,-14.7308,134.731,4.0
852,Baines,Northern Territory,NT,-15.9828,129.4996,4.0
852,Uralla,Northern Territory,NT,-14.4911,132.2983,4.0
852,Gregory,Northern Territory,NT,-15.0045,133.3768,3.0
852,Victoria River Downs,Northern Territory,NT,-16.0432,132.4219,3.0
852,Venn,Northern Territory,NT,-15.0045,133.3768,3.0
852,Timber Creek,Northern Territory,NT,-15.6625,130.4804,4.0
852,Edith,Northern Territory,NT,-15.0045,133.3768,3.0
852,Binjari,Northern Territory,NT,-14.5501,132.1842,4.0
852,Manbulloo,Northern Territory,NT,-15.0045,133.3768,3.0
852,Top Springs,Northern Territory,NT,-16.5438,131.7977,4.0
852,Gurindji,Northern Territory,NT,-15.0045,133.3768,3.0
852,Bulman Weemol,Northern Territory,NT,-15.0045,133.3768,3.0
852,Kalkarindji,Northern Territory,NT,-17.4476,130.8344,4.0
852,Limmen,Northern Territory,NT,-15.5241,134.8004,4.0
852,Birdum,Northern Territory,NT,-15.65,133.2167,4.0
852,Arnold,Northern Territory,NT,-15.0045,133.3768,3.0
852,Elsey,Northern Territory,NT,-15.0045,133.3768,3.0
852,Bradshaw,Northern Territory,NT,-15.0045,133.3768,3.0
852,Creswell,Northern Territory,NT,-15.0045,133.3768,3.0
852,Tanami East,Northern Territory,NT,-15.0045,133.3768,3.0
852,Delamere,Northern Territory,NT,-15.0045,133.3768,3.0
852,Lajamanu,Northern Territory,NT,-16.0432,132.4219,3.0
852,Flying Fox,Northern Territory,NT,-15.0045,133.3768,3.0
852,Beswick Creek,Northern Territory,NT,-15.0045,133.3768,3.0
852,Victoria River,Northern Territory,NT,-15.0045,133.3768,3.0
852,Pellew Islands,Northern Territory,NT,-15.0045,133.3768,3.0
852,Florina,Northern Territory,NT,-15.0045,133.3768,3.0
852,Robinson River,Northern Territory,NT,-15.0045,133.3768,3.0
852,Daly Waters,Northern Territory,NT,-16.2533,133.3693,4.0
852,Larrimah,Northern Territory,NT,-16.0432,132.4219,3.0
852,Gulung Mardrulk,Northern Territory,NT,-15.0045,133.3768,3.0
852,Pigeon Hole,Northern Territory,NT,-15.0045,133.3768,3.0
852,Miniyeri,Northern Territory,NT,-15.2255,134.0798,4.0
852,Katherine,Northern Territory,NT,-14.4652,132.2635,4.0
852,Mataranka,Northern Territory,NT,-14.9213,133.065,4.0
852,Helen Springs Station,Northern Territory,NT,-15.0045,133.3768,3.0
852,Mcarthur,Northern Territory,NT,-15.0045,133.3768,3.0
852,Buchanan,Northern Territory,NT,-15.0045,133.3768,3.0
852,Sturt Plateau,Northern Territory,NT,-15.0045,133.3768,3.0
852,Warumungu,Northern Territory,NT,-15.0045,133.3768,3.0
852,Nitmiluk,Northern Territory,NT,-15.0045,133.3768,3.0
853,Tindal,Northern Territory,NT,-14.5312,132.3793,4.0
853,Tindal Raaf,Northern Territory,NT,-14.5733,132.54,3.0
854,King Ash Bay,Northern Territory,NT,-14.8923,133.1577,1.0
854,Borroloola,Northern Territory,NT,-16.0703,136.3087,1.0
860,Tennant Creek,Northern Territory,NT,-19.6548,134.1871,1.0
861,Tennant Creek,Northern Territory,NT,-23.7,133.8833,1.0
862,Warrego,Northern Territory,NT,-19.4362,133.8208,4.0
862,Tennant Creek,Northern Territory,NT,-19.6497,134.1915,4.0
862,Newcastle Waters,Northern Territory,NT,-18.9889,135.0004,3.0
862,Renner Springs,Northern Territory,NT,-37.8421,145.0694,3.0
862,Calvert,Northern Territory,NT,-16.9206,137.2034,4.0
862,Tablelands,Northern Territory,NT,-37.8421,145.0694,3.0
862,Nicholson,Northern Territory,NT,-37.8421,145.0694,3.0
862,Pamayu,Northern Territory,NT,-37.8421,145.0694,3.0
862,Elliott,Northern Territory,NT,-17.5507,133.5407,4.0
870,Stuart,Northern Territory,NT,-23.6975,133.8836,1.0
870,Ross,Northern Territory,NT,-23.7442,133.9036,1.0
870,Larapinta,Northern Territory,NT,-23.6803,133.8311,1.0
870,Araluen,Northern Territory,NT,-23.696,133.854,1.0
870,Mount Johns,Northern Territory,NT,-23.7232,133.913,1.0
870,Flynn,Northern Territory,NT,-23.7135,133.8356,1.0
870,The Gap,Northern Territory,NT,-23.7133,133.8739,1.0
870,Sadadeen,Northern Territory,NT,-23.704,133.9004,1.0
870,East Side,Northern Territory,NT,-23.692,133.8932,1.0
870,Arumbera,Northern Territory,NT,-23.7,133.874,1.0
870,Connellan,Northern Territory,NT,-23.7,133.874,1.0
870,Alice Springs,Northern Territory,NT,-23.735,133.8548,1.0
870,Irlpme,Northern Territory,NT,-23.6469,133.8648,1.0
870,Ilparpa,Northern Territory,NT,-23.7,133.874,1.0
870,Undoolya,Northern Territory,NT,-23.7,133.874,1.0
870,Gillen,Northern Territory,NT,-23.7092,133.866,1.0
870,Ciccone,Northern Territory,NT,-23.7,133.874,1.0
870,White Gums,Northern Territory,NT,-23.7,133.874,1.0
870,Braitling,Northern Territory,NT,-23.68,133.8688,1.0
870,Desert Springs,Northern Territory,NT,-23.7,133.874,1.0
871,Alice Springs,Northern Territory,NT,-23.7,133.8833,1.0
872,Ampilatwatja,Northern Territory,NT,-21.657,135.2259,4.0
872,Wilora,Northern Territory,NT,-21.7443,133.7265,4.0
872,Barrow Creek,Northern Territory,NT,-21.55,133.8833,4.0
872,Hale,Northern Territory,NT,-23.3256,133.0557,3.0
872,Laramba,Northern Territory,NT,-22.5434,132.7624,4.0
872,Ali Curung,Northern Territory,NT,-21.0199,134.3249,4.0
872,Wallace Rockhole,Northern Territory,NT,-24.1242,133.091,3.0
872,Yuendumu,Northern Territory,NT,-22.2667,131.8167,4.0
872,Papunya,Northern Territory,NT,-23.2045,131.9122,4.0
872,Tara,Northern Territory,NT,-21.4833,133.9992,4.0
872,Davenport,Northern Territory,NT,-23.3256,133.0557,3.0
872,Kulgera,Northern Territory,NT,-23.3256,133.0557,3.0
872,Anmatjere,Northern Territory,NT,-23.3256,133.0557,3.0
872,Wutunugurra,Northern Territory,NT,-20.4623,135.2505,4.0
872,Namatjira,Northern Territory,NT,-23.3256,133.0557,3.0
872,Canteen Creek,Northern Territory,NT,-20.6403,135.5865,4.0
872,Hart,Northern Territory,NT,-23.3256,133.0557,3.0
872,Burt Plain,Northern Territory,NT,-23.3256,133.0557,3.0
872,Napperby Station,Northern Territory,NT,-23.3256,133.0557,3.0
872,Engawala,Northern Territory,NT,-22.8031,134.4564,4.0
872,Atitjere,Northern Territory,NT,-23.3256,133.0557,3.0
872,Nyirripi,Northern Territory,NT,-22.6492,130.5639,4.0
872,Imanpa,Northern Territory,NT,-25.1176,132.5688,3.0
872,Sandover,Northern Territory,NT,-21.9596,135.5128,4.0
872,Finke,Northern Territory,NT,-25.698,134.3397,3.0
872,Tanami,Northern Territory,NT,-23.3256,133.0557,3.0
872,Santa Teresa,Northern Territory,NT,-24.7306,135.3322,3.0
872,Mutitjulu,Northern Territory,NT,-23.3256,133.0557,3.0
872,Anatye,Northern Territory,NT,-23.3256,133.0557,3.0
872,Costello,Northern Territory,NT,-14.5655,134.8794,3.0
872,Erldunda,Northern Territory,NT,-23.3256,133.0557,3.0
872,Chilla Well,Northern Territory,NT,-23.3256,133.0557,3.0
872,Alice Springs,Northern Territory,NT,-23.7917,132.6818,3.0
872,Titjikala,Northern Territory,NT,-24.6802,134.0751,3.0
872,Areyonga,Northern Territory,NT,-24.1669,132.2868,3.0
872,Willowra,Northern Territory,NT,-21.2632,132.6191,4.0
872,Hart Range,Northern Territory,NT,-23.3256,133.0557,3.0
872,Yuelamu,Northern Territory,NT,-22.2617,132.1994,4.0
872,Ti Tree,Northern Territory,NT,-22.1338,133.4139,4.0
872,Yulara,Northern Territory,NT,-25.242,130.9856,3.0
872,Haasts Bluff,Northern Territory,NT,-23.5093,132.1852,3.0
872,Mereenie,Northern Territory,NT,-23.3256,133.0557,3.0
872,Mount Zeil,Northern Territory,NT,-23.3256,133.0557,3.0
872,Kaltukatjara,Northern Territory,NT,-23.7917,132.6818,3.0
872,Hermannsburg,Northern Territory,NT,-23.7917,132.6818,3.0
872,Kings Creek Station,Northern Territory,NT,-23.3256,133.0557,3.0
872,Kintore,Northern Territory,NT,-23.7917,132.6818,3.0
872,Hugh,Northern Territory,NT,-23.3256,133.0557,3.0
872,Telegraph Station,Northern Territory,NT,-23.3256,133.0557,3.0
872,Lake Mackay,Northern Territory,NT,-23.3256,133.0557,3.0
872,Ininti Store,Northern Territory,NT,-23.3256,133.0557,3.0
872,Macdonnell Range,Northern Territory,NT,-23.3256,133.0557,3.0
872,Simpson,Northern Territory,NT,-23.3256,133.0557,3.0
872,Mount Liebig,Northern Territory,NT,-23.3256,133.0557,3.0
872,Ghan,Northern Territory,NT,-23.3256,133.0557,3.0
872,Kunparrka,Northern Territory,NT,-23.3611,131.6665,3.0
872,Amoonguna,Northern Territory,NT,-23.7709,133.9365,3.0
872,Petermann,Northern Territory,NT,-23.3256,133.0557,3.0
873,Heavitree Gap Cpa,Northern Territory,NT,-23.5298,133.5021,1.0
880,Nhulunbuy,Northern Territory,NT,-12.1816,136.7784,4.0
880,Yirrkala,Northern Territory,NT,-12.2549,136.8899,4.0
880,Gapuwiyak,Northern Territory,NT,-12.5031,135.8105,4.0
880,Gunyangara,Northern Territory,NT,-12.2165,136.7054,4.0
881,Nhulunbuy,Northern Territory,NT,-12.1816,136.7784,4.0
885,Alyangula,Northern Territory,NT,-13.8541,136.4213,4.0
886,Jabiru,Northern Territory,NT,-12.6705,132.836,4.0
906,Winnellie,Northern Territory,NT,-12.4292,130.8859,4.0
907,Winnellie,Northern Territory,NT,-12.4292,130.8859,4.0
909,Charles Darwin University,Northern Territory,NT,-12.3731,130.8681,1.0
4825,Alpurrurulam,Northern Territory,NT,-20.1386,145.8436,3.0
