postcode,place_name,state_name,state_code,latitude,longitude,accuracy
4022,Rothwell,Queensland,QLD,-27.2143,153.0468,4.0
4025,Tangalooma,Queensland,QLD,-27.1794,153.3743,4.0
4025,Cape Moreton,Queensland,QLD,-27.0282,153.4674,4.0
4025,Cowan Cowan,Queensland,QLD,-27.1259,153.3661,4.0
4025,Bulwer,Queensland,QLD,-27.0787,153.3697,4.0
4025,Kooringal,Queensland,QLD,-27.3536,153.4247,4.0
4029,Royal Brisbane Hospital,Queensland,QLD,-27.1962,153.2931,1.0
4030,Wooloowin,Queensland,QLD,-27.4224,153.042,4.0
4030,Lutwyche,Queensland,QLD,-27.4227,153.0335,4.0
4030,Windsor,Queensland,QLD,-27.4363,153.0288,4.0
4031,Kedron,Queensland,QLD,-27.4029,153.0297,4.0
4031,Gordon Park,Queensland,QLD,-27.419,153.0255,4.0
4032,Chermside West,Queensland,QLD,-27.3838,153.0159,4.0
4032,Chermside,Queensland,QLD,-27.3847,153.0306,4.0
4032,Chermside Centre,Queensland,QLD,-27.3847,153.0306,3.0
4032,Chermside South,Queensland,QLD,-27.3847,153.0306,3.0
4034,Carseldine,Queensland,QLD,-27.3475,153.0231,4.0
4034,Boondall,Queensland,QLD,-27.3532,153.0609,4.0
4034,Aspley,Queensland,QLD,-27.3667,153.0167,4.0
4034,Zillmere,Queensland,QLD,-27.3559,153.0445,4.0
4034,Geebung,Queensland,QLD,-27.3725,153.0471,4.0
4035,Albany Creek,Queensland,QLD,-27.35,152.9833,4.0
4035,Bridgeman Downs,Queensland,QLD,-27.353,152.9817,3.0
4036,Bald Hills,Queensland,QLD,-27.3211,153.0086,4.0
4037,Eatons Hill,Queensland,QLD,-27.3392,152.9599,4.0
4051,Enoggera,Queensland,QLD,-27.4283,152.9747,4.0
4051,Grange,Queensland,QLD,-27.4225,153.0153,4.0
4051,Newmarket,Queensland,QLD,-27.4333,153.0167,4.0
4051,Gaythorne,Queensland,QLD,-27.4167,152.9833,4.0
4051,Alderley,Queensland,QLD,-27.4255,153.001,4.0
4051,Wilston,Queensland,QLD,-27.4322,153.019,4.0
4053,Everton Hills,Queensland,QLD,-27.3891,152.9713,4.0
4053,Brookside Centre,Queensland,QLD,-27.4155,152.9766,3.0
4053,Mitchelton,Queensland,QLD,-27.4167,152.9667,4.0
4053,Stafford DC,Queensland,QLD,-27.3961,152.9766,3.0
4053,Mcdowall,Queensland,QLD,-27.3827,152.9919,4.0
4053,Stafford Heights,Queensland,QLD,-27.3935,153.0105,4.0
4053,Stafford,Queensland,QLD,-27.4104,153.0111,4.0
4053,Everton Park,Queensland,QLD,-27.4073,152.9884,4.0
4054,Arana Hills,Queensland,QLD,-27.3981,152.958,4.0
4054,Keperra,Queensland,QLD,-27.4138,152.947,4.0
4055,Ferny Grove,Queensland,QLD,-27.4008,152.9348,4.0
4055,Bunya,Queensland,QLD,-27.3694,152.9433,4.0
4055,Ferny Hills,Queensland,QLD,-27.3959,152.9374,4.0
4055,Ferny Hills DC,Queensland,QLD,-27.3963,152.9319,3.0
4055,Upper Kedron,Queensland,QLD,-27.4188,152.9178,4.0
4059,Red Hill,Queensland,QLD,-27.4525,153.0021,4.0
4059,Kelvin Grove Bc,Queensland,QLD,-27.4507,153.007,3.0
4059,Kelvin Grove,Queensland,QLD,-27.4482,153.0134,4.0
4059,Kelvin Grove Dc,Queensland,QLD,-27.4507,153.007,3.0
4060,Ashgrove,Queensland,QLD,-27.4455,152.992,4.0
4060,Ashgrove East,Queensland,QLD,-27.4455,152.992,3.0
4060,Dorrington,Queensland,QLD,-27.4425,152.9864,3.0
4061,The Gap,Queensland,QLD,-27.4419,152.9386,4.0
4064,Milton,Queensland,QLD,-27.4704,153.0031,4.0
4064,Milton BC,Queensland,QLD,-27.4649,152.9991,3.0
4064,Paddington,Queensland,QLD,-27.4594,152.9951,4.0
4065,Bardon,Queensland,QLD,-27.461,152.9792,4.0
4066,Toowong,Queensland,QLD,-27.4833,152.9833,4.0
4066,Toowong DC,Queensland,QLD,-27.48,152.993,3.0
4066,Toowong BC,Queensland,QLD,-27.48,152.993,3.0
4066,Mount Coot-Tha,Queensland,QLD,-27.4868,152.9592,3.0
4066,Auchenflower,Queensland,QLD,-27.4765,152.9966,4.0
4067,St Lucia,Queensland,QLD,-27.4982,153.0004,1.0
4067,St Lucia South,Queensland,QLD,-27.4868,152.9592,1.0
4068,Chelmer,Queensland,QLD,-27.5133,152.9752,4.0
4068,Indooroopilly,Queensland,QLD,-27.503,152.9752,4.0
4068,Indooroopilly Centre,Queensland,QLD,-27.5023,152.9763,3.0
4068,Taringa,Queensland,QLD,-27.4906,152.9786,4.0
4069,Upper Brookfield,Queensland,QLD,-27.4667,152.8667,4.0
4069,Pullenvale,Queensland,QLD,-27.5228,152.8865,4.0
4069,Brookfield,Queensland,QLD,-27.5,152.9,4.0
4069,Kenmore DC,Queensland,QLD,-27.5072,152.9208,3.0
4069,Chapel Hill,Queensland,QLD,-27.5026,152.9501,4.0
4069,Fig Tree Pocket,Queensland,QLD,-27.5278,152.9619,4.0
4069,Kenmore,Queensland,QLD,-27.5076,152.9388,4.0
4069,Pinjarra Hills,Queensland,QLD,-27.5383,152.9074,4.0
4069,Kenmore East,Queensland,QLD,-27.5072,152.9208,3.0
4069,Kenmore Hills,Queensland,QLD,-27.5042,152.9318,4.0
4070,Anstead,Queensland,QLD,-27.5378,152.8619,4.0
4070,Moggill,Queensland,QLD,-27.5833,152.8667,4.0
4070,Bellbowrie,Queensland,QLD,-27.5594,152.8828,4.0
4072,University Of Queensland,Queensland,QLD,-27.4978,153.0135,1.0
4073,Seventeen Mile Rocks,Queensland,QLD,-27.5507,152.959,4.0
4073,Sinnamon Park,Queensland,QLD,-27.5444,152.9489,4.0
4074,Sumner,Queensland,QLD,-27.5655,152.9334,4.0
4074,Riverhills,Queensland,QLD,-27.5593,152.9111,4.0
4074,Mount Ommaney,Queensland,QLD,-27.5354,152.9382,4.0
4074,Jindalee,Queensland,QLD,-27.5345,152.9384,4.0
4074,Westlake,Queensland,QLD,-27.5486,152.9128,4.0
4074,Jamboree Heights,Queensland,QLD,-27.5563,152.934,4.0
4074,Sumner Park Bc,Queensland,QLD,-27.5608,152.9429,3.0
4074,Middle Park,Queensland,QLD,-27.556,152.9222,4.0
4075,Sherwood,Queensland,QLD,-27.5247,152.9807,4.0
4075,Graceville East,Queensland,QLD,-27.5473,152.9791,3.0
4075,Corinda,Queensland,QLD,-27.5333,152.9833,4.0
4075,Graceville,Queensland,QLD,-27.522,152.9822,4.0
4075,Oxley,Queensland,QLD,-27.55,152.9833,4.0
4076,Darra,Queensland,QLD,-27.5667,152.9667,4.0
4076,Wacol,Queensland,QLD,-27.5833,152.9333,4.0
4077,Inala Heights,Queensland,QLD,-27.6,152.9819,3.0
4077,Richlands,Queensland,QLD,-27.5962,152.9532,4.0
4077,Durack,Queensland,QLD,-27.5895,152.9858,4.0
4077,Inala East,Queensland,QLD,-27.6,152.9819,3.0
4077,Doolandella,Queensland,QLD,-27.6133,152.9855,4.0
4077,Inala,Queensland,QLD,-27.5972,152.9743,4.0
4078,Ellen Grove,Queensland,QLD,-27.6153,152.9439,4.0
4078,Forest Lake,Queensland,QLD,-27.6256,152.9688,4.0
4101,South Brisbane,Queensland,QLD,-27.4803,153.0205,4.0
4101,West End,Queensland,QLD,-27.4833,153.0,4.0
4101,Highgate Hill,Queensland,QLD,-27.4891,153.0188,4.0
4101,South Brisbane BC,Queensland,QLD,-27.4839,153.015,3.0
4102,Woolloongabba,Queensland,QLD,-27.4886,153.0365,4.0
4102,Dutton Park,Queensland,QLD,-27.4966,153.028,4.0
4102,Buranda,Queensland,QLD,-27.5202,153.0278,3.0
4103,Fairfield Gardens,Queensland,QLD,-27.5094,153.0286,3.0
4103,Fairfield,Queensland,QLD,-27.5064,153.0248,4.0
4103,Annerley,Queensland,QLD,-27.5123,153.0325,4.0
4104,Yeronga,Queensland,QLD,-27.5157,153.0164,4.0
4105,Tennyson,Queensland,QLD,-27.5333,153.0167,4.0
4105,Moorooka,Queensland,QLD,-27.5344,153.0246,4.0
4105,Yeerongpilly,Queensland,QLD,-27.5215,153.0123,4.0
4106,Brisbane Market,Queensland,QLD,-27.547,153.0022,3.0
4106,Rocklea,Queensland,QLD,-27.5392,153.004,4.0
4106,Rocklea Dc,Queensland,QLD,-27.547,153.0022,3.0
4107,Salisbury,Queensland,QLD,-27.5514,153.0325,4.0
4107,Salisbury East,Queensland,QLD,-27.5514,153.0325,3.0
4108,Archerfield BC,Queensland,QLD,-27.5202,153.0278,3.0
4108,Archerfield,Queensland,QLD,-27.5671,153.0145,4.0
4108,Coopers Plains,Queensland,QLD,-27.5646,153.0407,4.0
4109,Macgregor,Queensland,QLD,-27.5649,153.0665,4.0
4109,Robertson,Queensland,QLD,-27.5658,153.0574,4.0
4109,Sunnybank,Queensland,QLD,-27.5833,153.05,4.0
4109,Sunnybank Hills,Queensland,QLD,-27.6103,153.0539,4.0
4109,Sunnybank South,Queensland,QLD,-27.5741,153.0583,3.0
4110,Willawong,Queensland,QLD,-27.5972,153.0074,4.0
4110,Larapinta,Queensland,QLD,-27.6426,153.0052,4.0
4110,Heathwood,Queensland,QLD,-27.6362,152.9843,4.0
4110,Acacia Ridge Dc,Queensland,QLD,-27.6116,153.0092,3.0
4110,Acacia Ridge,Queensland,QLD,-27.5833,153.0333,4.0
4110,Heathwood Df,Queensland,QLD,-27.616,153.0072,3.0
4110,Pallara,Queensland,QLD,-27.6208,153.0058,4.0
4111,Nathan,Queensland,QLD,-27.5589,153.0623,4.0
4112,Kuraby,Queensland,QLD,-27.6068,153.0937,4.0
4113,Eight Mile Plains,Queensland,QLD,-27.5833,153.1,4.0
4113,Runcorn,Queensland,QLD,-27.5976,153.077,4.0
4114,Logan City Dc,Queensland,QLD,-27.6463,153.1111,3.0
4114,Kingston,Queensland,QLD,-27.6667,153.1167,4.0
4114,Woodridge,Queensland,QLD,-27.6333,153.1,4.0
4114,Logan Central,Queensland,QLD,-27.6438,153.1073,4.0
4115,Algester,Queensland,QLD,-27.6128,153.0324,4.0
4115,Parkinson,Queensland,QLD,-27.6434,153.0298,4.0
4116,Stretton,Queensland,QLD,-27.6221,153.0661,4.0
4116,Calamvale,Queensland,QLD,-27.6233,153.0479,4.0
4116,Drewvale,Queensland,QLD,-27.6477,153.0546,4.0
4117,Berrinba,Queensland,QLD,-27.6585,153.0789,4.0
4117,Karawatha,Queensland,QLD,-27.6199,153.091,4.0
4118,Forestdale,Queensland,QLD,-27.6633,153.0038,4.0
4118,Browns Plains,Queensland,QLD,-27.65,153.0333,4.0
4118,Regents Park,Queensland,QLD,-27.6766,153.0417,4.0
4118,Heritage Park,Queensland,QLD,-27.6827,153.0608,4.0
4118,Hillcrest,Queensland,QLD,-27.6686,153.0261,4.0
4119,Underwood,Queensland,QLD,-27.6089,153.1113,4.0
4120,Greenslopes,Queensland,QLD,-27.5082,153.0495,4.0
4120,Stones Corner,Queensland,QLD,-27.5071,153.0477,3.0
4121,Holland Park West,Queensland,QLD,-27.5262,153.0605,4.0
4121,Holland Park,Queensland,QLD,-27.5262,153.0605,4.0
4121,Tarragindi,Queensland,QLD,-27.5333,153.0333,4.0
4121,Holland Park East,Queensland,QLD,-27.5298,153.0511,3.0
4121,Wellers Hill,Queensland,QLD,-27.5333,153.05,4.0
4122,Upper Mount Gravatt,Queensland,QLD,-27.5613,153.0845,4.0
4122,Mansfield DC,Queensland,QLD,-27.5439,153.0922,3.0
4122,Mansfield,Queensland,QLD,-27.5393,153.099,4.0
4122,Mount Gravatt,Queensland,QLD,-27.5333,153.0833,4.0
4122,Wishart,Queensland,QLD,-27.5545,153.1011,4.0
4122,Upper Mount Gravatt BC,Queensland,QLD,-27.5439,153.0922,3.0
4122,Mount Gravatt East,Queensland,QLD,-27.5405,153.0822,4.0
4122,Mansfield BC,Queensland,QLD,-27.5439,153.0922,3.0
4123,Rochedale,Queensland,QLD,-27.5667,153.1333,4.0
4123,Rochedale South,Queensland,QLD,-27.5952,153.1233,4.0
4124,New Beith,Queensland,QLD,-27.7936,152.8844,4.0
4124,Lyons,Queensland,QLD,-27.7335,152.8523,4.0
4124,Greenbank,Queensland,QLD,-27.7167,152.9833,4.0
4124,Boronia Heights,Queensland,QLD,-27.6885,153.0196,4.0
4124,Spring Mountain,Queensland,QLD,-27.6892,152.8954,4.0
4125,Park Ridge South,Queensland,QLD,-27.7271,153.0332,4.0
4125,Munruben,Queensland,QLD,-27.7463,153.0312,4.0
4125,Park Ridge,Queensland,QLD,-27.7167,153.0333,4.0
4127,Springwood,Queensland,QLD,-27.6118,153.129,4.0
4127,Daisy Hill,Queensland,QLD,-27.6303,153.1578,4.0
4127,Slacks Creek,Queensland,QLD,-27.65,153.15,4.0
4127,Priestdale,Queensland,QLD,-27.6,153.1333,4.0
4128,Shailer Park,Queensland,QLD,-27.6498,153.1775,4.0
4128,Tanah Merah,Queensland,QLD,-27.6715,153.1702,4.0
4129,Loganholme,Queensland,QLD,-27.7,153.2,4.0
4129,Loganholme DC,Queensland,QLD,-27.7,153.2,3.0
4129,Loganholme BC,Queensland,QLD,-27.7,153.2,3.0
4130,Cornubia,Queensland,QLD,-27.6667,153.2167,4.0
4130,Carbrook,Queensland,QLD,-27.6833,153.25,4.0
4131,Loganlea,Queensland,QLD,-27.6667,153.1333,4.0
4131,Meadowbrook,Queensland,QLD,-27.664,153.1447,4.0
4132,Marsden,Queensland,QLD,-27.6734,153.0973,4.0
4132,Crestmead,Queensland,QLD,-27.6876,153.0844,4.0
4133,Waterford West,Queensland,QLD,-27.6906,153.1332,4.0
4133,Waterford,Queensland,QLD,-27.7,153.15,4.0
4133,Chambers Flat,Queensland,QLD,-27.7481,153.0776,4.0
4133,Logan Reserve,Queensland,QLD,-27.7241,153.09,4.0
4151,Coorparoo DC,Queensland,QLD,-27.4932,153.0583,3.0
4151,Coorparoo,Queensland,QLD,-27.4932,153.0583,4.0
4152,Carindale,Queensland,QLD,-27.5058,153.1024,4.0
4152,Carina,Queensland,QLD,-27.5072,153.0913,4.0
4152,Carina Heights,Queensland,QLD,-27.5072,153.0913,4.0
4152,Camp Hill,Queensland,QLD,-27.4935,153.0763,4.0
4153,Belmont,Queensland,QLD,-27.5,153.1167,4.0
4154,Ransome,Queensland,QLD,-27.4881,153.1793,4.0
4154,Wakerley,Queensland,QLD,-27.483,153.1559,4.0
4154,Gumdale,Queensland,QLD,-27.4919,153.1532,4.0
4155,Chandler,Queensland,QLD,-27.514,153.1491,4.0
4156,Mackenzie,Queensland,QLD,-27.5435,153.1206,4.0
4156,Burbank,Queensland,QLD,-27.5558,153.147,4.0
4157,Sheldon,Queensland,QLD,-27.5844,153.2004,4.0
4157,Capalaba West,Queensland,QLD,-27.56,153.1993,3.0
4157,Capalaba,Queensland,QLD,-27.5167,153.1833,4.0
4157,Capalaba DC,Queensland,QLD,-27.5505,153.1919,3.0
4157,Capalaba BC,Queensland,QLD,-27.5505,153.1919,3.0
4158,Thorneside,Queensland,QLD,-27.4878,153.1982,4.0
4159,Birkdale,Queensland,QLD,-27.4833,153.2167,4.0
4160,Wellington Point,Queensland,QLD,-27.4833,153.25,4.0
4160,Ormiston,Queensland,QLD,-27.5167,153.25,4.0
4161,Alexandra Hills,Queensland,QLD,-27.5322,153.2289,4.0
4163,Cleveland,Queensland,QLD,-27.5268,153.2652,4.0
4163,Cleveland DC,Queensland,QLD,-27.5333,153.2667,3.0
4164,Thornlands,Queensland,QLD,-27.5575,153.2648,4.0
4165,Mount Cotton,Queensland,QLD,-27.6333,153.2333,4.0
4165,Redland Bay,Queensland,QLD,-27.6113,153.3002,4.0
4165,Victoria Point West,Queensland,QLD,-27.61,153.2825,3.0
4165,Victoria Point,Queensland,QLD,-27.5833,153.3117,4.0
4169,East Brisbane,Queensland,QLD,-27.481,153.044,4.0
4169,Kangaroo Point,Queensland,QLD,-27.4768,153.0367,4.0
4170,Norman Park,Queensland,QLD,-27.4792,153.0625,4.0
4170,Seven Hills,Queensland,QLD,-27.4834,153.0747,4.0
4170,Cannon Hill,Queensland,QLD,-27.4724,153.0947,4.0
4170,Morningside,Queensland,QLD,-27.4673,153.0732,4.0
4171,Balmoral,Queensland,QLD,-27.4595,153.0638,4.0
4171,Bulimba,Queensland,QLD,-27.45,153.0667,4.0
4171,Hawthorne,Queensland,QLD,-27.4633,153.0595,4.0
4172,Murarrie,Queensland,QLD,-27.4629,153.0981,4.0
4173,Tingalpa,Queensland,QLD,-27.4736,153.127,4.0
4173,Tingalpa Bc,Queensland,QLD,-27.4594,153.1211,3.0
4173,Tingalpa Dc,Queensland,QLD,-27.4594,153.1211,3.0
4174,Hemmant,Queensland,QLD,-27.4478,153.1317,4.0
4178,Wynnum North,Queensland,QLD,-27.4191,153.1677,3.0
4178,Wynnum Plaza,Queensland,QLD,-27.4333,153.1667,3.0
4178,Wynnum,Queensland,QLD,-27.4453,153.1581,4.0
4178,Port Of Brisbane,Queensland,QLD,-27.3903,153.1772,4.0
4178,Lytton,Queensland,QLD,-27.423,153.1511,4.0
4178,Wynnum West,Queensland,QLD,-27.4582,153.1532,4.0
4179,Lota,Queensland,QLD,-27.4692,153.1858,4.0
4179,Manly,Queensland,QLD,-27.4667,153.1833,4.0
4179,Manly West,Queensland,QLD,-27.4738,153.1664,4.0
4183,North Stradbroke Island,Queensland,QLD,-27.4332,153.4627,4.0
4183,Point Lookout,Queensland,QLD,-27.4273,153.5366,4.0
4183,Amity Point,Queensland,QLD,-27.3982,153.438,4.0
4183,Amity,Queensland,QLD,-27.3982,153.438,4.0
4183,Dunwich,Queensland,QLD,-27.4984,153.402,4.0
4184,Peel Island,Queensland,QLD,-27.651,153.363,3.0
4184,Lamb Island,Queensland,QLD,-27.6248,153.3802,4.0
4184,Perulpa Island,Queensland,QLD,-27.6019,153.3569,3.0
4184,Macleay Island,Queensland,QLD,-27.6109,153.36,4.0
4184,Karragarra Island,Queensland,QLD,-27.6368,153.3681,4.0
4184,Coochiemudlo Island,Queensland,QLD,-27.5736,153.3302,4.0
4184,Russell Island,Queensland,QLD,-27.6487,153.3812,4.0
4205,Bethania,Queensland,QLD,-27.6833,153.1667,4.0
4207,Cedar Creek,Queensland,QLD,-27.8618,153.1999,4.0
4207,Yarrabilba,Queensland,QLD,-27.8234,153.0965,4.0
4207,Eagleby,Queensland,QLD,-27.6833,153.2167,4.0
4207,Alberton,Queensland,QLD,-27.7,153.25,4.0
4207,Bahrs Scrub,Queensland,QLD,-27.7333,153.1667,4.0
4207,Buccan,Queensland,QLD,-27.75,153.1333,4.0
4207,Mount Warren Park,Queensland,QLD,-27.7311,153.2055,4.0
4207,Bannockburn,Queensland,QLD,-27.7599,153.1922,4.0
4207,Wolffdene,Queensland,QLD,-27.7833,153.1833,4.0
4207,Belivah,Queensland,QLD,-27.7582,153.175,4.0
4207,Holmview,Queensland,QLD,-27.7163,153.1705,4.0
4207,Steiglitz,Queensland,QLD,-27.75,153.35,4.0
4207,Logan Village,Queensland,QLD,-27.7683,153.1076,4.0
4207,Windaroo,Queensland,QLD,-27.7333,153.2,4.0
4207,Yatala,Queensland,QLD,-27.7167,153.2167,4.0
4207,Woongoolba,Queensland,QLD,-27.75,153.3333,4.0
4207,Edens Landing,Queensland,QLD,-27.7027,153.1694,4.0
4207,Stapylton,Queensland,QLD,-27.7333,153.2333,4.0
4207,Luscombe,Queensland,QLD,-27.7755,153.2064,4.0
4207,Yatala DC,Queensland,QLD,-27.7079,153.1842,3.0
4207,Beenleigh,Queensland,QLD,-27.7114,153.2029,4.0
4208,Ormeau Hills,Queensland,QLD,-27.7965,153.2567,4.0
4208,Norwell,Queensland,QLD,-27.7833,153.3167,4.0
4208,Gilberton,Queensland,QLD,-27.7333,153.2833,4.0
4208,Ormeau,Queensland,QLD,-27.7679,153.2428,4.0
4208,Jacobs Well,Queensland,QLD,-27.7799,153.3615,4.0
4208,Kingsholme,Queensland,QLD,-27.8254,153.2335,4.0
4209,Willow Vale,Queensland,QLD,-27.845,153.2631,4.0
4209,Pimpama,Queensland,QLD,-27.8167,153.3,4.0
4209,Coomera,Queensland,QLD,-27.8833,153.3,4.0
4209,Upper Coomera,Queensland,QLD,-27.9,153.3,4.0
4210,Wongawallan,Queensland,QLD,-27.8755,153.2287,4.0
4210,Studio Village,Queensland,QLD,-27.9079,153.2566,3.0
4210,Guanaba,Queensland,QLD,-27.9381,153.2393,4.0
4210,Oxenford,Queensland,QLD,-27.8903,153.3131,4.0
4210,Maudsland,Queensland,QLD,-27.95,153.2667,4.0
4211,Beechmont,Queensland,QLD,-28.1214,153.192,4.0
4211,Gaven,Queensland,QLD,-27.9565,153.3345,4.0
4211,Southern Lamington,Queensland,QLD,-28.0195,153.2946,3.0
4211,Highland Park,Queensland,QLD,-28.0139,153.3331,4.0
4211,Nerang,Queensland,QLD,-27.9894,153.3363,4.0
4211,Gilston,Queensland,QLD,-28.0333,153.3,4.0
4211,Clagiraba,Queensland,QLD,-27.9939,153.2424,4.0
4211,Numinbah Valley,Queensland,QLD,-28.1417,153.2231,4.0
4211,Nerang BC,Queensland,QLD,-28.0195,153.2946,3.0
4211,Mount Nathan,Queensland,QLD,-27.9643,153.272,4.0
4211,Binna Burra,Queensland,QLD,-28.0195,153.2946,3.0
4211,Advancetown,Queensland,QLD,-28.0667,153.2667,4.0
4211,Natural Bridge,Queensland,QLD,-28.2212,153.236,4.0
4211,Pacific Pines,Queensland,QLD,-27.9399,153.3144,4.0
4211,Lower Beechmont,Queensland,QLD,-28.0475,153.2457,4.0
4211,Nerang DC,Queensland,QLD,-28.0195,153.2946,3.0
4211,Carrara,Queensland,QLD,-28.0215,153.3664,4.0
4212,Helensvale,Queensland,QLD,-27.9183,153.3327,4.0
4212,Sanctuary Cove,Queensland,QLD,-27.86,153.3719,4.0
4212,Helensvale Town Centre,Queensland,QLD,-27.8875,153.3463,3.0
4212,Hope Island,Queensland,QLD,-27.8704,153.3516,4.0
4213,Worongary,Queensland,QLD,-28.05,153.35,4.0
4213,Austinville,Queensland,QLD,-28.1545,153.3092,4.0
4213,Neranwood,Queensland,QLD,-28.1248,153.2983,4.0
4213,Tallai,Queensland,QLD,-28.0641,153.3259,4.0
4213,Springbrook,Queensland,QLD,-28.1917,153.263,4.0
4213,Mudgeeraba,Queensland,QLD,-28.0833,153.3667,4.0
4213,Bonogin,Queensland,QLD,-28.1393,153.353,4.0
4214,Molendinar,Queensland,QLD,-27.9741,153.3607,4.0
4214,Ashmore City,Queensland,QLD,-27.9638,153.3658,3.0
4214,Parkwood,Queensland,QLD,-27.9546,153.363,4.0
4214,Ashmore,Queensland,QLD,-27.9888,153.3765,4.0
4214,Arundel,Queensland,QLD,-27.9377,153.363,4.0
4214,Arundel Bc,Queensland,QLD,-27.9631,153.3656,3.0
4214,Arundel Dc,Queensland,QLD,-27.9631,153.3656,3.0
4215,Southport,Queensland,QLD,-27.9672,153.398,4.0
4215,Labrador,Queensland,QLD,-27.944,153.3982,4.0
4215,Australia Fair,Queensland,QLD,-27.9553,153.3991,3.0
4215,Southport BC,Queensland,QLD,-27.9553,153.3991,3.0
4215,Southport Park,Queensland,QLD,-27.9553,153.3991,3.0
4215,Chirn Park,Queensland,QLD,-27.9553,153.3991,3.0
