postcode,place_name,state_name,state_code,latitude,longitude,accuracy
7030,Tods Corner,Tasmania,TAS,-42.5042,147.1203,3.0
7030,Apsley,Tasmania,TAS,-42.4365,147.1466,4.0
7030,Broadmarsh,Tasmania,TAS,-42.65,147.1167,4.0
7030,Miena,Tasmania,TAS,-41.9817,146.7232,4.0
7030,Morass Bay,Tasmania,TAS,-42.5042,147.1203,3.0
7030,Kempton,Tasmania,TAS,-42.5359,147.2052,4.0
7030,Pelham,Tasmania,TAS,-42.5833,147.0,4.0
7030,Gagebrook,Tasmania,TAS,-42.7477,147.2698,4.0
7030,Lower Marshes,Tasmania,TAS,-42.238,147.01,3.0
7030,Waddamana,Tasmania,TAS,-42.1271,146.7476,4.0
7030,Elderslie,Tasmania,TAS,-42.6,147.0667,4.0
7030,Shannon,Tasmania,TAS,-42.238,147.01,3.0
7030,Bagdad,Tasmania,TAS,-42.6297,147.2234,4.0
7030,Jericho,Tasmania,TAS,-42.3833,147.2833,4.0
7030,Interlaken,Tasmania,TAS,-42.15,147.1833,4.0
7030,Melton Mowbray,Tasmania,TAS,-42.4667,147.1833,4.0
7030,Bagdad North,Tasmania,TAS,-42.5042,147.1203,3.0
7030,Herdsmans Cove,Tasmania,TAS,-42.7507,147.2648,4.0
7030,Dysart,Tasmania,TAS,-42.5667,147.2,4.0
7030,Granton,Tasmania,TAS,-42.7515,147.228,4.0
7030,Arthurs Lake,Tasmania,TAS,-42.5042,147.1203,3.0
7030,Brighton,Tasmania,TAS,-42.6981,147.2449,4.0
7030,Mangalore,Tasmania,TAS,-42.65,147.2333,4.0
7030,Millers Bluff,Tasmania,TAS,-42.5042,147.1203,3.0
7030,Bridgewater,Tasmania,TAS,-42.7372,147.2278,4.0
7030,Lake Sorell,Tasmania,TAS,-42.5042,147.1203,3.0
7030,Dromedary,Tasmania,TAS,-42.7333,147.1667,4.0
7030,Cramps Bay,Tasmania,TAS,-42.5042,147.1203,3.0
7030,Wilburville,Tasmania,TAS,-42.5042,147.1203,3.0
7030,Liawenee,Tasmania,TAS,-42.5042,147.1203,3.0
7050,Kingston Beach,Tasmania,TAS,-42.9802,147.3194,4.0
7050,Kingston,Tasmania,TAS,-42.9764,147.3035,4.0
7051,Kingston,Tasmania,TAS,-42.9764,147.3035,4.0
7052,Blackmans Bay,Tasmania,TAS,-43.0031,147.3169,4.0
7053,Bonnet Hill,Tasmania,TAS,-42.968,147.3319,4.0
7053,Taroona,Tasmania,TAS,-42.9452,147.3484,4.0
7054,Coningham,Tasmania,TAS,-43.0767,147.2756,4.0
7054,Wellington Park,Tasmania,TAS,-43.0081,147.2655,3.0
7054,Margate,Tasmania,TAS,-43.0281,147.2626,4.0
7054,Tinderbox,Tasmania,TAS,-43.0362,147.3203,4.0
7054,Neika,Tasmania,TAS,-42.95,147.2333,4.0
7054,Lower Snug,Tasmania,TAS,-43.0081,147.2655,3.0
7054,Electrona,Tasmania,TAS,-43.0577,147.2607,4.0
7054,Barretta,Tasmania,TAS,-43.0339,147.2463,3.0
7054,Snug,Tasmania,TAS,-43.0667,147.2547,4.0
7054,Fern Tree,Tasmania,TAS,-42.921,147.2633,4.0
7054,Ridgeway,Tasmania,TAS,-42.928,147.289,4.0
7054,Leslie Vale,Tasmania,TAS,-42.9743,147.2295,4.0
7054,Howden,Tasmania,TAS,-43.0254,147.2937,4.0
7055,Huntingfield,Tasmania,TAS,-43.0016,147.2957,4.0
7109,Wattle Grove,Tasmania,TAS,-43.1673,146.9986,4.0
7109,Huonville,Tasmania,TAS,-43.0312,147.0481,4.0
7109,Raminea,Tasmania,TAS,-43.2109,146.8676,3.0
7109,Glen Huon,Tasmania,TAS,-43.0333,146.9667,4.0
7109,Glendevie,Tasmania,TAS,-43.2392,146.9953,4.0
7109,Hastings,Tasmania,TAS,-43.4089,146.9195,4.0
7109,Southport,Tasmania,TAS,-43.2109,146.8676,3.0
7109,Cradoc,Tasmania,TAS,-43.0991,147.0285,4.0
7109,Grove,Tasmania,TAS,-42.9833,147.1,4.0
7109,Lymington,Tasmania,TAS,-43.1984,147.0727,4.0
7109,Petcheys Bay,Tasmania,TAS,-43.2109,146.8676,3.0
7109,Woodstock,Tasmania,TAS,-43.0736,147.0376,4.0
7109,Glaziers Bay,Tasmania,TAS,-43.1333,147.05,4.0
7109,Judbury,Tasmania,TAS,-42.9924,146.9326,4.0
7109,Lune River,Tasmania,TAS,-43.4295,146.9009,4.0
7109,Ranelagh,Tasmania,TAS,-43.0098,147.0376,4.0
7109,Crabtree,Tasmania,TAS,-42.9329,147.0489,4.0
7109,Lower Longley,Tasmania,TAS,-42.9791,147.1444,4.0
7109,Waterloo,Tasmania,TAS,-43.2109,146.8676,3.0
7109,Lucaston,Tasmania,TAS,-42.9833,147.05,4.0
7109,Strathblane,Tasmania,TAS,-43.3341,146.9705,4.0
7109,Lonnavale,Tasmania,TAS,-42.9754,146.8397,3.0
7109,Ida Bay,Tasmania,TAS,-43.1269,147.0275,3.0
7109,Mountain River,Tasmania,TAS,-42.945,147.1257,3.0
7109,Recherche,Tasmania,TAS,-43.1269,147.0275,3.0
7109,Southport Lagoon,Tasmania,TAS,-43.1269,147.0275,3.0
7109,Lower Wattle Grove,Tasmania,TAS,-43.1269,147.0275,3.0
7109,Catamaran,Tasmania,TAS,-43.5583,146.8911,4.0
7112,Nicholls Rivulet,Tasmania,TAS,-43.1585,147.1447,4.0
7112,Randalls Bay,Tasmania,TAS,-43.2434,147.128,4.0
7112,Deep Bay,Tasmania,TAS,-43.2082,147.134,4.0
7112,Verona Sands,Tasmania,TAS,-43.1696,147.1296,3.0
7112,Garden Island Creek,Tasmania,TAS,-43.25,147.1667,4.0
7112,Eggs And Bacon Bay,Tasmania,TAS,-43.2455,147.1047,3.0
7112,Cygnet,Tasmania,TAS,-43.1533,147.0725,4.0
7112,Charlotte Cove,Tasmania,TAS,-43.189,147.148,3.0
7112,Abels Bay,Tasmania,TAS,-43.1696,147.1296,3.0
7112,Gardners Bay,Tasmania,TAS,-43.1757,147.1323,4.0
7113,Franklin,Tasmania,TAS,-43.0888,147.0091,4.0
7116,Castle Forbes Bay,Tasmania,TAS,-43.1323,146.9763,4.0
7116,Brooks Bay,Tasmania,TAS,-43.1708,146.9784,3.0
7116,Surges Bay,Tasmania,TAS,-43.2188,146.9926,4.0
7116,Cairns Bay,Tasmania,TAS,-43.2775,146.4256,3.0
7116,Police Point,Tasmania,TAS,-43.2406,147.0419,4.0
7116,Surveyors Bay,Tasmania,TAS,-43.1708,146.9784,3.0
7116,Port Huon,Tasmania,TAS,-43.1564,146.9638,4.0
7116,Geeveston,Tasmania,TAS,-43.1634,146.9255,4.0
7117,Dover,Tasmania,TAS,-43.3142,147.0149,4.0
7119,Stonor,Tasmania,TAS,-42.4,147.3833,4.0
7120,Swanston,Tasmania,TAS,-42.3482,147.4726,3.0
7120,Baden,Tasmania,TAS,-42.4333,147.4667,4.0
7120,Levendale,Tasmania,TAS,-42.5333,147.5667,4.0
7120,Lemont,Tasmania,TAS,-42.2974,147.6081,4.0
7120,Tiberias,Tasmania,TAS,-42.3482,147.4726,3.0
7120,Andover,Tasmania,TAS,-42.3333,147.45,4.0
7120,Mount Seymour,Tasmania,TAS,-42.4,147.45,4.0
7120,Parattah,Tasmania,TAS,-42.35,147.4,4.0
7120,Oatlands,Tasmania,TAS,-42.303,147.3672,4.0
7120,Antill Ponds,Tasmania,TAS,-42.2089,147.4018,4.0
7120,Whitefoord,Tasmania,TAS,-42.4243,147.5097,4.0
7120,Woodbury,Tasmania,TAS,-42.1794,147.3889,4.0
7120,York Plains,Tasmania,TAS,-42.2792,147.4456,4.0
7120,Woodsdale,Tasmania,TAS,-42.4849,147.5631,4.0
7120,Tunbridge,Tasmania,TAS,-42.1327,147.4292,4.0
7120,Pawtella,Tasmania,TAS,-42.2905,147.504,4.0
7120,Rhyndaston,Tasmania,TAS,-42.4789,147.3837,4.0
7120,Tunnack,Tasmania,TAS,-42.4519,147.4618,4.0
7120,Stonehenge,Tasmania,TAS,-42.4,147.6333,4.0
7139,Strathgordon,Tasmania,TAS,-42.7665,146.0521,4.0
7140,Macquarie Plains,Tasmania,TAS,-42.7119,146.9131,4.0
7140,Plenty,Tasmania,TAS,-42.7419,146.9554,4.0
7140,Victoria Valley,Tasmania,TAS,-42.3167,146.7333,4.0
7140,Sorell Creek,Tasmania,TAS,-42.8133,147.8342,4.0
7140,Fitzgerald,Tasmania,TAS,-42.7496,146.6424,4.0
7140,Magra,Tasmania,TAS,-42.75,147.0667,4.0
7140,Fentonbury,Tasmania,TAS,-42.65,146.7667,4.0
7140,Karanja,Tasmania,TAS,-42.5434,146.4477,3.0
7140,Hollow Tree,Tasmania,TAS,-42.5333,146.9333,4.0
7140,Maydena,Tasmania,TAS,-42.7548,146.6256,4.0
7140,Bronte Park,Tasmania,TAS,-42.136,146.4932,4.0
7140,Lachlan,Tasmania,TAS,-42.8333,147.05,4.0
7140,Malbina,Tasmania,TAS,-42.8,147.1333,4.0
7140,Ouse,Tasmania,TAS,-42.4862,146.7126,4.0
7140,Gretna,Tasmania,TAS,-42.6809,146.9365,4.0
7140,Glenora,Tasmania,TAS,-42.6833,146.8667,4.0
7140,Bushy Park,Tasmania,TAS,-42.7,146.9,4.0
7140,Hayes,Tasmania,TAS,-42.76,147.0124,4.0
7140,Black Hills,Tasmania,TAS,-42.7167,147.0333,4.0
7140,Hamilton,Tasmania,TAS,-42.5536,146.8453,4.0
7140,Mount Field,Tasmania,TAS,-42.5434,146.4477,3.0
7140,Mount Lloyd,Tasmania,TAS,-42.8167,146.95,4.0
7140,Lawitta,Tasmania,TAS,-42.7682,147.0359,4.0
7140,Osterley,Tasmania,TAS,-42.35,146.75,4.0
7140,Bradys Lake,Tasmania,TAS,-42.5434,146.4477,3.0
7140,Moogara,Tasmania,TAS,-42.7833,146.9167,4.0
7140,Wayatinah,Tasmania,TAS,-42.3769,146.5085,4.0
7140,Butlers Gorge,Tasmania,TAS,-42.279,146.2777,4.0
7140,Lake St Clair,Tasmania,TAS,-42.5434,146.4477,3.0
7140,Westerway,Tasmania,TAS,-42.6833,146.7833,4.0
7140,Ellendale,Tasmania,TAS,-42.6167,146.7167,4.0
7140,National Park,Tasmania,TAS,-42.6805,146.7277,4.0
7140,Molesworth,Tasmania,TAS,-42.5434,146.4477,3.0
7140,Tarraleah,Tasmania,TAS,-42.3015,146.4492,4.0
7140,Strickland,Tasmania,TAS,-42.3667,146.6667,4.0
7140,New Norfolk,Tasmania,TAS,-42.7826,147.0587,4.0
7140,Styx,Tasmania,TAS,-42.618,146.8279,3.0
7140,Uxbridge,Tasmania,TAS,-42.773,146.8686,4.0
7140,Derwent Bridge,Tasmania,TAS,-42.1394,146.2314,4.0
7140,Little Pine Lagoon,Tasmania,TAS,-42.618,146.8279,3.0
7140,Tyenna,Tasmania,TAS,-42.7287,146.6665,4.0
7140,Boyer,Tasmania,TAS,-42.7823,147.1062,4.0
7140,Dee,Tasmania,TAS,-42.2833,146.6167,4.0
7140,Glenfern,Tasmania,TAS,-42.8167,147.0,4.0
7140,Rosegarland,Tasmania,TAS,-42.7,146.9489,4.0
7140,Meadowbank,Tasmania,TAS,-42.618,146.8279,3.0
7140,Florentine,Tasmania,TAS,-42.618,146.8279,3.0
7140,London Lakes,Tasmania,TAS,-42.618,146.8279,3.0
7150,Allens Rivulet,Tasmania,TAS,-43.0151,147.2014,4.0
7150,Upper Woodstock,Tasmania,TAS,-43.2345,147.2537,3.0
7150,South Bruny,Tasmania,TAS,-43.4386,147.2462,4.0
7150,Barnes Bay,Tasmania,TAS,-43.1216,147.368,4.0
7150,Pelverata,Tasmania,TAS,-43.0462,147.1127,4.0
7150,Killora,Tasmania,TAS,-43.2345,147.2537,3.0
7150,Oyster Cove,Tasmania,TAS,-43.1052,147.2436,4.0
7150,Lunawanna,Tasmania,TAS,-43.3666,147.2432,4.0
7150,Simpsons Bay,Tasmania,TAS,-43.278,147.2997,4.0
7150,North Bruny,Tasmania,TAS,-43.1287,147.2464,3.0
7150,Gordon,Tasmania,TAS,-43.262,147.2395,4.0
7150,Apollo Bay,Tasmania,TAS,-43.1287,147.2464,3.0
7150,Dennes Point,Tasmania,TAS,-43.0628,147.3528,4.0
7150,Great Bay,Tasmania,TAS,-43.2345,147.2537,3.0
7150,Adventure Bay,Tasmania,TAS,-43.3602,147.3214,4.0
7150,Alonnah,Tasmania,TAS,-43.315,147.2443,4.0
7150,Longley,Tasmania,TAS,-42.9708,147.1947,4.0
7150,Sandfly,Tasmania,TAS,-42.9833,147.1962,4.0
7150,Kaoota,Tasmania,TAS,-43.0167,147.1833,4.0
7151,Macquarie Island,Tasmania,TAS,-42.7167,146.9167,3.0
7151,Macquarie,Tasmania,TAS,-42.7119,146.9131,4.0
7151,Casey,Tasmania,TAS,-42.7167,146.9167,3.0
7151,Mawson,Tasmania,TAS,-42.7167,146.9167,3.0
7151,Davis,Tasmania,TAS,-42.7167,146.9167,3.0
7151,Heard Island,Tasmania,TAS,-42.7167,146.9167,3.0
7151,Mcdonald Islands,Tasmania,TAS,-42.7167,146.9167,3.0
7155,Kettering,Tasmania,TAS,-43.1262,147.2464,4.0
7162,Birchs Bay,Tasmania,TAS,-43.1755,147.242,4.0
7162,Woodbridge,Tasmania,TAS,-43.1557,147.2389,4.0
7163,Flowerpot,Tasmania,TAS,-43.2336,147.2198,3.0
7163,Middleton,Tasmania,TAS,-43.2316,147.2529,4.0
7170,Seven Mile Beach,Tasmania,TAS,-42.8586,147.5053,4.0
7170,Roches Beach,Tasmania,TAS,-42.8902,147.4953,4.0
7170,Cambridge,Tasmania,TAS,-42.8333,147.45,4.0
7170,Mount Rumney,Tasmania,TAS,-42.8606,147.4476,4.0
7170,Acton Park,Tasmania,TAS,-42.8793,147.4846,4.0
7171,Penna,Tasmania,TAS,-42.7776,147.5228,4.0
7171,Midway Point,Tasmania,TAS,-42.7816,147.5627,4.0
7172,Orielton,Tasmania,TAS,-42.7333,147.5333,4.0
7172,Sorell,Tasmania,TAS,-42.7816,147.5627,4.0
7172,Nugent,Tasmania,TAS,-42.7172,147.7522,4.0
7172,Pawleena,Tasmania,TAS,-42.7333,147.6,4.0
7172,Wattle Hill,Tasmania,TAS,-42.7667,147.65,4.0
7173,Forcett,Tasmania,TAS,-42.8,147.6333,4.0
7173,Carlton River,Tasmania,TAS,-42.8474,147.6451,3.0
7173,Primrose Sands,Tasmania,TAS,-42.8858,147.6695,4.0
7173,Lewisham,Tasmania,TAS,-42.8333,147.6167,4.0
7173,Dodges Ferry,Tasmania,TAS,-42.8531,147.6226,4.0
7173,Connellys Marsh,Tasmania,TAS,-42.8222,147.6703,3.0
7173,Carlton,Tasmania,TAS,-42.874,147.6534,4.0
7174,Copping,Tasmania,TAS,-42.8167,147.8,4.0
7175,Bream Creek,Tasmania,TAS,-42.8133,147.8342,4.0
7175,Marion Bay,Tasmania,TAS,-42.8133,147.8342,3.0
7176,Kellevie,Tasmania,TAS,-42.7785,147.8153,4.0
7177,Boomer Bay,Tasmania,TAS,-42.8865,147.8108,3.0
7177,Dunalley,Tasmania,TAS,-42.8865,147.8108,4.0
7178,Murdunna,Tasmania,TAS,-42.9473,147.8705,4.0
7179,Eaglehawk Neck,Tasmania,TAS,-43.0179,147.9222,4.0
7180,Taranna,Tasmania,TAS,-43.0629,147.863,4.0
7182,Port Arthur,Tasmania,TAS,-43.1458,147.8437,4.0
7182,Cape Pillar,Tasmania,TAS,-43.15,147.85,3.0
7182,Fortescue,Tasmania,TAS,-43.15,147.85,3.0
7183,Highcroft,Tasmania,TAS,-43.1333,147.8,4.0
7184,White Beach,Tasmania,TAS,-43.1249,147.7212,4.0
7184,Nubeena,Tasmania,TAS,-43.0971,147.7433,4.0
7184,Cape Raoul,Tasmania,TAS,-43.111,147.7322,3.0
7184,Stormlea,Tasmania,TAS,-43.1703,147.7718,4.0
7185,Premaydena,Tasmania,TAS,-43.0546,147.7708,4.0
7186,Saltwater River,Tasmania,TAS,-43.0234,147.7183,4.0
7186,Sloping Main,Tasmania,TAS,-43.0167,147.75,3.0
7187,Koonya,Tasmania,TAS,-43.05,147.85,4.0
7190,Swansea,Tasmania,TAS,-42.1228,148.0743,4.0
7190,Little Swanport,Tasmania,TAS,-42.3375,147.9334,4.0
7190,Dolphin Sands,Tasmania,TAS,-42.4221,147.8876,3.0
7190,Runnymede,Tasmania,TAS,-42.6419,147.5605,4.0
7190,Rheban,Tasmania,TAS,-42.63,147.928,4.0
7190,Orford,Tasmania,TAS,-42.5602,147.8718,4.0
7190,Cranbrook,Tasmania,TAS,-42.0062,148.0689,4.0
7190,Triabunna,Tasmania,TAS,-42.508,147.9113,4.0
7190,Spring Beach,Tasmania,TAS,-42.5841,147.9041,4.0
7190,Buckland,Tasmania,TAS,-42.6,147.7167,4.0
7190,Pontypool,Tasmania,TAS,-42.4221,147.8876,3.0
7190,Apslawn,Tasmania,TAS,-41.9738,148.1865,4.0
7190,Maria Island,Tasmania,TAS,-42.3064,147.9158,3.0
7190,Rocky Hills,Tasmania,TAS,-42.4221,147.8876,3.0
7209,Ross,Tasmania,TAS,-42.0308,147.4927,4.0
7209,Tooms Lake,Tasmania,TAS,-42.0308,147.4927,3.0
7210,Campbell Town,Tasmania,TAS,-41.9256,147.4939,4.0
7210,Lake Leake,Tasmania,TAS,-42.0136,147.7954,4.0
7211,Cleveland,Tasmania,TAS,-41.8,147.4,4.0
7211,Conara,Tasmania,TAS,-41.8333,147.4333,4.0
7211,Epping Forest,Tasmania,TAS,-41.7599,147.3498,4.0
7212,Evandale,Tasmania,TAS,-41.5686,147.2527,4.0
7212,Burns Creek,Tasmania,TAS,-41.4147,147.5265,4.0
7212,Blessington,Tasmania,TAS,-41.519,147.4761,4.0
7212,Upper Blessington,Tasmania,TAS,-41.4591,147.5922,4.0
7212,Nile,Tasmania,TAS,-41.6454,147.3301,4.0
7212,Deddington,Tasmania,TAS,-41.6024,147.4272,4.0
7212,Western Junction,Tasmania,TAS,-41.5543,147.2282,4.0
7212,Ben Lomond,Tasmania,TAS,-41.5535,147.3829,3.0
7213,Royal George,Tasmania,TAS,-41.8307,147.8968,4.0
7213,Rossarden,Tasmania,TAS,-41.667,147.745,4.0
7213,Avoca,Tasmania,TAS,-41.7864,147.7209,4.0
7214,Mangana,Tasmania,TAS,-41.6081,147.8854,4.0
7214,Fingal,Tasmania,TAS,-41.6396,147.9695,4.0
7214,Upper Esk,Tasmania,TAS,-41.4308,147.7256,4.0
7214,Mathinna,Tasmania,TAS,-41.4751,147.89,4.0
7215,Seymour,Tasmania,TAS,-41.7438,148.2762,4.0
7215,Scamander,Tasmania,TAS,-41.456,148.261,4.0
7215,Douglas River,Tasmania,TAS,-41.7856,148.2503,4.0
7215,Douglas-Apsley,Tasmania,TAS,-41.6675,148.2438,3.0
7215,Falmouth,Tasmania,TAS,-41.5058,148.2709,4.0
7215,St Marys,Tasmania,TAS,-41.5834,148.1875,4.0
7215,Coles Bay,Tasmania,TAS,-42.1264,148.2887,4.0
7215,Friendly Beaches,Tasmania,TAS,-41.6675,148.2438,3.0
7215,Bicheno,Tasmania,TAS,-41.8743,148.3024,4.0
7215,Cornwall,Tasmania,TAS,-41.559,148.1453,4.0
7215,Four Mile Creek,Tasmania,TAS,-41.723,148.1894,3.0
7215,Beaumaris,Tasmania,TAS,-41.4159,148.2614,4.0
7215,Chain Of Lagoons,Tasmania,TAS,-41.723,148.1894,3.0
7215,Gray,Tasmania,TAS,-41.6287,148.2284,4.0
7215,Upper Scamander,Tasmania,TAS,-41.6675,148.2438,3.0
7215,Freycinet,Tasmania,TAS,-41.6675,148.2438,3.0
7216,The Gardens,Tasmania,TAS,-41.2651,148.1443,3.0
7216,Pyengana,Tasmania,TAS,-41.2918,148.0127,4.0
7216,Goshen,Tasmania,TAS,-41.2721,148.1054,4.0
7216,Ansons Bay,Tasmania,TAS,-41.2687,148.0987,3.0
7216,St Helens,Tasmania,TAS,-41.3203,148.2389,4.0
7216,Lottah,Tasmania,TAS,-41.2258,148.0324,4.0
7216,Stieglitz,Tasmania,TAS,-41.3217,148.3058,4.0
7216,Goulds Country,Tasmania,TAS,-41.2422,148.056,4.0
7216,Akaroa,Tasmania,TAS,-41.3045,148.3167,3.0
7216,Binalong Bay,Tasmania,TAS,-41.2511,148.3117,4.0
7248,Newnham,Tasmania,TAS,-41.3971,147.1313,4.0
7248,Rocherlea,Tasmania,TAS,-41.3808,147.1574,4.0
7248,Mowbray,Tasmania,TAS,-41.4024,147.1506,4.0
7248,Mayfield,Tasmania,TAS,-41.3876,147.1305,4.0
7248,Invermay,Tasmania,TAS,-41.4204,147.1336,4.0
7249,Youngtown,Tasmania,TAS,-41.4833,147.1707,4.0
7249,Kings Meadows,Tasmania,TAS,-41.4704,147.162,4.0
7249,Glen Dhu,Tasmania,TAS,-41.476,147.1577,3.0
7249,Punchbowl,Tasmania,TAS,-41.4576,147.1647,4.0
7249,South Launceston,Tasmania,TAS,-41.4551,147.1456,4.0
7250,Norwood,Tasmania,TAS,-41.4592,147.1808,4.0
7250,Prospect,Tasmania,TAS,-41.481,147.1041,4.0
7250,Prospect Vale,Tasmania,TAS,-41.481,147.1041,4.0
7250,Waverley,Tasmania,TAS,-41.436,147.1859,4.0
7250,Trevallyn,Tasmania,TAS,-41.4425,147.1048,4.0
7250,East Launceston,Tasmania,TAS,-41.4384,147.151,4.0
7250,Newstead,Tasmania,TAS,-41.4333,147.1667,4.0
7250,Travellers Rest,Tasmania,TAS,-41.4971,147.0929,4.0
7250,Launceston,Tasmania,TAS,-41.4388,147.1347,4.0
7250,Blackstone Heights,Tasmania,TAS,-41.4598,147.0841,4.0
7250,Summerhill,Tasmania,TAS,-41.4675,147.128,4.0
7250,West Launceston,Tasmania,TAS,-41.4509,147.1311,4.0
7250,Riverside,Tasmania,TAS,-41.4211,147.0509,4.0
7250,Ravenswood,Tasmania,TAS,-41.4159,147.1825,4.0
7250,St Leonards,Tasmania,TAS,-41.4625,147.2146,4.0
7252,Swan Bay,Tasmania,TAS,-41.1315,147.01,3.0
7252,Dilston,Tasmania,TAS,-41.3296,147.0652,4.0
7252,Pipers River,Tasmania,TAS,-41.0973,147.0809,4.0
7252,Weymouth,Tasmania,TAS,-41.0145,147.1517,4.0
7252,Mount Direction,Tasmania,TAS,-41.2464,147.0132,4.0
7252,Lefroy,Tasmania,TAS,-41.1,146.9833,4.0
7252,Hillwood,Tasmania,TAS,-41.2442,146.9842,4.0
7252,Beechford,Tasmania,TAS,-41.1315,147.01,3.0
7252,Windermere,Tasmania,TAS,-41.3134,147.0058,4.0
7252,Stony Head,Tasmania,TAS,-41.1659,147.0475,3.0
7252,Lulworth,Tasmania,TAS,-41.0,147.07,4.0
7253,George Town,Tasmania,TAS,-41.1056,146.8261,4.0
